postId,time_diff_experiment,condition,vis,bonus,age,gender,education,p,x1,x2,lotterychoice,ev,ce,rrp
jzmwlhuh,630411,pie,2,6.825,34,Male,Graduate school,0.5,50,0,11b,25,21.25,0.15
jzmvjti5,858393,bar,5,6.295,33,Female,High school,0.5,40,10,6b,25,30.25,-0.21
jzmvjti5,858393,bar,5,6.295,33,Female,High school,0.5,50,0,12b,25,18.75,0.25
jzmveoql,417231,bar,5,7.06,36,Male,High school,0.5,50,0,18b,25,3.75,0.85
jzmveoql,417231,bar,5,7.06,36,Male,High school,0.5,40,10,17b,25,13.75,0.45
jzmx1j75,584875,bar,5,7.005,30,Female,College,0.5,50,0,12b,25,18.75,0.25
jzmx1j75,584875,bar,5,7.005,30,Female,College,0.5,40,10,10b,25,24.25,0.03
jzmviqyl,298517,bar,5,7.355,25,Male,College,0.5,40,10,14b,25,18.25,0.27
jzmviqyl,298517,bar,5,7.355,25,Male,College,0.5,50,0,8b,25,28.75,-0.15
jzmvi9qd,701817,circle,3,5.97,56,Male,High school,0.5,40,10,6b,25,30.25,-0.21
jzmvi9qd,701817,circle,3,5.97,56,Male,High school,0.5,50,0,10b,25,23.75,0.05
jzmvfr58,431897,icon,1,7.51,38,Male,Graduate school,0.5,50,0,15b,25,11.25,0.55
jzmvfr58,431897,icon,1,7.51,38,Male,Graduate school,0.5,40,10,16b,25,15.25,0.39
jzmwkl48,366854,bar,5,7.995,21,Female,High school,0.5,40,10,10b,25,24.25,0.03
jzmwkl48,366854,bar,5,7.995,21,Female,High school,0.5,50,0,10b,25,23.75,0.05
jzmvn3mi,209729,bar,5,6.895,29,Female,College,0.5,50,0,11b,25,21.25,0.15
jzmvn3mi,209729,bar,5,6.895,29,Female,College,0.5,40,10,10b,25,24.25,0.03
jzmvgkjd,304593,triangle,4,7.395,47,Male,College,0.5,50,0,4b,25,38.75,-0.55
jzmvgkjd,304593,triangle,4,7.395,47,Male,College,0.5,40,10,6b,25,30.25,-0.21
jzmvgswb,734770,none,0,7.21,24,Male,College,0.5,50,0,14a,25,16.25,0.35
jzmvgswb,734770,none,0,7.21,24,Male,College,0.5,40,10,12a,25,22.75,0.09
jzmvv1mq,459909,pie,2,8.04,32,Female,College,0.5,40,10,16b,25,15.25,0.39
jzmvv1mq,459909,pie,2,8.04,32,Female,College,0.5,50,0,13a,25,18.75,0.25
jzmvowie,3620137,icon,1,6.57,24,Male,College,0.5,40,10,9a,25,27.25,-0.09
jzmvowie,3620137,icon,1,6.57,24,Male,College,0.5,50,0,10a,25,26.25,-0.05
jzmvqa0t,323323,icon,1,7.27,32,Male,College,0.5,50,0,8a,25,31.25,-0.25
jzmvqa0t,323323,icon,1,7.27,32,Male,College,0.5,40,10,6a,25,31.75,-0.27
jzmyjbp0,1869505,none,0,7.675,31,Female,College,0.5,50,0,8b,25,28.75,-0.15
jzmyjbp0,1869505,none,0,7.675,31,Female,College,0.5,40,10,6b,25,30.25,-0.21
jzmw05ld,96516,none,0,8.2,31,Male,Graduate school,0.5,50,0,6b,25,33.75,-0.35
jzmw05ld,96516,none,0,8.2,31,Male,Graduate school,0.5,40,10,0a,25,40,-0.6
jzmwoa35,382568,bar,5,7.58,31,Male,College,0.5,40,10,6a,25,31.75,-0.27
jzmwoa35,382568,bar,5,7.58,31,Male,College,0.5,50,0,9b,25,26.25,-0.05
jzmw4jig,315499,triangle,4,7.535,39,Female,High school,0.5,40,10,16b,25,15.25,0.39
jzmw4jig,315499,triangle,4,7.535,39,Female,High school,0.5,50,0,14b,25,13.75,0.45
jzmwq3ac,685222,bar,5,7.32,36,Male,College,0.5,40,10,16b,25,15.25,0.39
jzmwq3ac,685222,bar,5,7.32,36,Male,College,0.5,50,0,12b,25,18.75,0.25
jzmvfvg5,330744,none,0,6.8,30,Male,College,0.5,40,10,9a,25,27.25,-0.09
jzmvfvg5,330744,none,0,6.8,30,Male,College,0.5,50,0,9a,25,28.75,-0.15
jzmverlm,1082367,circle,3,8.45,29,Male,High school,0.5,50,0,8b,25,28.75,-0.15
jzmverlm,1082367,circle,3,8.45,29,Male,High school,0.5,40,10,7b,25,28.75,-0.15
jzmvyr5y,310849,circle,3,8.1,26,Male,High school,0.5,40,10,13b,25,19.75,0.21
jzmvyr5y,310849,circle,3,8.1,26,Male,High school,0.5,50,0,12b,25,18.75,0.25
jzmvhem8,437645,icon,1,6.265,40,Male,High school,0.5,50,0,5b,25,36.25,-0.45
jzmvhem8,437645,icon,1,6.265,40,Male,High school,0.5,40,10,10b,25,24.25,0.03
jzmxxtup,296216,none,0,5.975,27,Female,College,0.5,40,10,9b,25,25.75,-0.03
jzmxxtup,296216,none,0,5.975,27,Female,College,0.5,50,0,0a,25,50,-1
jzmvegj1,217079,triangle,4,5.92,42,Male,College,0.5,50,0,0b,25,48.75,-0.95
jzmvegj1,217079,triangle,4,5.92,42,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmvet0t,198972,bar,5,7.745,22,Male,College,0.5,40,10,8b,25,27.25,-0.09
jzmvet0t,198972,bar,5,7.745,22,Male,College,0.5,50,0,6b,25,33.75,-0.35
jzmvfggr,575336,circle,3,7.47,37,Male,Graduate school,0.5,40,10,10b,25,24.25,0.03
jzmvfggr,575336,circle,3,7.47,37,Male,Graduate school,0.5,50,0,14b,25,13.75,0.45
jzmvfy62,595993,none,0,9.185,25,Male,College,0.5,50,0,6b,25,33.75,-0.35
jzmvfy62,595993,none,0,9.185,25,Male,College,0.5,40,10,3b,25,34.75,-0.39
jzmw0t7x,1021311,circle,3,8.535,32,Male,College,0.5,50,0,8b,25,28.75,-0.15
jzmw0t7x,1021311,circle,3,8.535,32,Male,College,0.5,40,10,6b,25,30.25,-0.21
jzmxf960,706080,triangle,4,7.64,61,Female,College,0.5,40,10,10b,25,24.25,0.03
jzmxf960,706080,triangle,4,7.64,61,Female,College,0.5,50,0,12b,25,18.75,0.25
jzmvx11f,672752,pie,2,8.215,30,Male,Graduate school,0.5,50,0,9b,25,26.25,-0.05
jzmvx11f,672752,pie,2,8.215,30,Male,Graduate school,0.5,40,10,8b,25,27.25,-0.09
jzmw4o7s,1054352,pie,2,7.34,48,Female,College,0.5,50,0,10b,25,23.75,0.05
jzmw4o7s,1054352,pie,2,7.34,48,Female,College,0.5,40,10,13b,25,19.75,0.21
jzmwti5v,508153,triangle,4,5.955,56,Female,College,0.5,40,10,5b,25,31.75,-0.27
jzmwti5v,508153,triangle,4,5.955,56,Female,College,0.5,50,0,0b,25,48.75,-0.95
jzmvfbd3,323141,pie,2,7.84,48,Male,Graduate school,0.5,40,10,7a,25,30.25,-0.21
jzmvfbd3,323141,pie,2,7.84,48,Male,Graduate school,0.5,50,0,8a,25,31.25,-0.25
jzmvgwde,487397,pie,2,6.31,32,Female,Graduate school,0.5,50,0,8b,25,28.75,-0.15
jzmvgwde,487397,pie,2,6.31,32,Female,Graduate school,0.5,40,10,12b,25,21.25,0.15
jzmvr5nt,403430,triangle,4,5.29,29,Male,High school,0.5,50,0,1b,25,46.25,-0.85
jzmvr5nt,403430,triangle,4,5.29,29,Male,High school,0.5,40,10,3b,25,34.75,-0.39
jzmx3op6,228017,icon,1,7.985,26,Female,College,0.5,50,0,11b,25,21.25,0.15
jzmx3op6,228017,icon,1,7.985,26,Female,College,0.5,40,10,8b,25,27.25,-0.09
jzmve7t1,411381,bar,5,9.175,30,Female,College,0.5,50,0,16b,25,8.75,0.65
jzmve7t1,411381,bar,5,9.175,30,Female,College,0.5,40,10,13b,25,19.75,0.21
jzmvxyws,391230,none,0,7.375,37,Female,Graduate school,0.5,50,0,13b,25,16.25,0.35
jzmvxyws,391230,none,0,7.375,37,Female,Graduate school,0.5,40,10,14b,25,18.25,0.27
jzmw3lj4,939622,bar,5,5.425,32,Female,College,0.5,40,10,4b,25,33.25,-0.33
jzmw3lj4,939622,bar,5,5.425,32,Female,College,0.5,50,0,7b,25,31.25,-0.25
jzmxkqkz,375736,icon,1,8.95,22,Female,Graduate school,0.5,40,10,10b,25,24.25,0.03
jzmxkqkz,375736,icon,1,8.95,22,Female,Graduate school,0.5,50,0,10b,25,23.75,0.05
jzmxjlh7,465590,bar,5,6.335,24,Male,College,0.5,50,0,11a,25,23.75,0.05
jzmxjlh7,465590,bar,5,6.335,24,Male,College,0.5,40,10,11a,25,24.25,0.03
jzmvk7ky,1811446,triangle,4,6.715,27,Male,College,0.5,50,0,9b,25,26.25,-0.05
jzmvk7ky,1811446,triangle,4,6.715,27,Male,College,0.5,40,10,9b,25,25.75,-0.03
jzmvenzn,599990,triangle,4,7.665,36,Female,College,0.5,50,0,12b,25,18.75,0.25
jzmvenzn,599990,triangle,4,7.665,36,Female,College,0.5,40,10,9b,25,25.75,-0.03
jzmvee2g,436813,none,0,6.815,27,Male,Graduate school,0.5,50,0,16a,25,11.25,0.55
jzmvee2g,436813,none,0,6.815,27,Male,Graduate school,0.5,40,10,16b,25,15.25,0.39
jzmvflds,313703,none,0,8.18,25,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmvflds,313703,none,0,8.18,25,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmwlqn9,329022,triangle,4,7.6,40,Male,Post-doctoral,0.5,40,10,16b,25,15.25,0.39
jzmwlqn9,329022,triangle,4,7.6,40,Male,Post-doctoral,0.5,50,0,11b,25,21.25,0.15
jzmw1n3f,507850,pie,2,6.895,58,Female,College,0.5,50,0,8b,25,28.75,-0.15
jzmw1n3f,507850,pie,2,6.895,58,Female,College,0.5,40,10,14b,25,18.25,0.27
jzmvms8l,676160,pie,2,7.855,33,Female,High school,0.5,50,0,8a,25,31.25,-0.25
jzmvms8l,676160,pie,2,7.855,33,Female,High school,0.5,40,10,10a,25,25.75,-0.03
jzmvfcn3,619963,icon,1,6.46,30,Female,High school,0.5,50,0,12b,25,18.75,0.25
jzmvfcn3,619963,icon,1,6.46,30,Female,High school,0.5,40,10,16b,25,15.25,0.39
jzmvmtqv,622527,none,0,7.195,33,Male,College,0.5,50,0,0a,25,50,-1
jzmvmtqv,622527,none,0,7.195,33,Male,College,0.5,40,10,7b,25,28.75,-0.15
jzmvlnbx,213576,bar,5,7.6,32,Male,College,0.5,50,0,12b,25,18.75,0.25
jzmvlnbx,213576,bar,5,7.6,32,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmx53jz,333799,circle,3,7.635,46,Male,High school,0.5,40,10,8b,25,27.25,-0.09
jzmx53jz,333799,circle,3,7.635,46,Male,High school,0.5,50,0,7b,25,31.25,-0.25
jzmvzx87,823464,pie,2,7.21,36,Female,High school,0.5,50,0,4b,25,38.75,-0.55
jzmvzx87,823464,pie,2,7.21,36,Female,High school,0.5,40,10,4b,25,33.25,-0.33
jzmvka6l,236625,pie,2,7.755,32,Female,College,0.5,40,10,11a,25,24.25,0.03
jzmvka6l,236625,pie,2,7.755,32,Female,College,0.5,50,0,12a,25,21.25,0.15
jzmvppow,1311512,none,0,6.215,49,Female,College,0.5,40,10,13b,25,19.75,0.21
jzmvppow,1311512,none,0,6.215,49,Female,College,0.5,50,0,12b,25,18.75,0.25
jzmwc9mj,312682,triangle,4,7.7,25,Male,College,0.5,40,10,0b,25,39.25,-0.57
jzmwc9mj,312682,triangle,4,7.7,25,Male,College,0.5,50,0,0b,25,48.75,-0.95
jzmxcyvr,540435,none,0,5.44,32,Male,College,0.5,40,10,17a,25,15.25,0.39
jzmxcyvr,540435,none,0,5.44,32,Male,College,0.5,50,0,18b,25,3.75,0.85
jzmw9b08,807762,triangle,4,5.275,37,Male,College,0.5,50,0,0b,25,48.75,-0.95
jzmw9b08,807762,triangle,4,5.275,37,Male,College,0.5,40,10,0b,25,39.25,-0.57
jzmwihwp,599805,triangle,4,6.595,32,Female,High school,0.5,50,0,16b,25,8.75,0.65
jzmwihwp,599805,triangle,4,6.595,32,Female,High school,0.5,40,10,13b,25,19.75,0.21
jzmvjclo,406588,bar,5,7.33,31,Male,Graduate school,0.5,40,10,15b,25,16.75,0.33
jzmvjclo,406588,bar,5,7.33,31,Male,Graduate school,0.5,50,0,17b,25,6.25,0.75
jzmx799i,204207,pie,2,6.955,38,Male,High school,0.5,40,10,15b,25,16.75,0.33
jzmx799i,204207,pie,2,6.955,38,Male,High school,0.5,50,0,12b,25,18.75,0.25
jzmvqze3,542773,bar,5,7.245,47,Female,College,0.5,50,0,10b,25,23.75,0.05
jzmvqze3,542773,bar,5,7.245,47,Female,College,0.5,40,10,12b,25,21.25,0.15
jzmvi5at,643752,icon,1,7.66,38,Female,College,0.5,50,0,9b,25,26.25,-0.05
jzmvi5at,643752,icon,1,7.66,38,Female,College,0.5,40,10,13b,25,19.75,0.21
jzmvkip6,269194,pie,2,7.205,38,Male,High school,0.5,50,0,11b,25,21.25,0.15
jzmvkip6,269194,pie,2,7.205,38,Male,High school,0.5,40,10,13b,25,19.75,0.21
jzmvfi4c,495837,icon,1,7.76,45,Female,College,0.5,40,10,10b,25,24.25,0.03
jzmvfi4c,495837,icon,1,7.76,45,Female,College,0.5,50,0,16b,25,8.75,0.65
jzmw3uoj,481287,icon,1,8.37,19,Male,College,0.5,50,0,7b,25,31.25,-0.25
jzmw3uoj,481287,icon,1,8.37,19,Male,College,0.5,40,10,14b,25,18.25,0.27
jzmvig5l,600934,icon,1,6.25,33,Male,Graduate school,0.5,50,0,11b,25,21.25,0.15
jzmvig5l,600934,icon,1,6.25,33,Male,Graduate school,0.5,40,10,5b,25,31.75,-0.27
jzmvxof4,764801,circle,3,7.725,33,Male,High school,0.5,40,10,3b,25,34.75,-0.39
jzmvxof4,764801,circle,3,7.725,33,Male,High school,0.5,50,0,8b,25,28.75,-0.15
jzmwkizg,356663,bar,5,7.55,29,Male,High school,0.5,40,10,16b,25,15.25,0.39
jzmwkizg,356663,bar,5,7.55,29,Male,High school,0.5,50,0,19b,25,2.5,0.9
jzmvvwk9,688815,circle,3,7.385,65,Male,College,0.5,50,0,4b,25,38.75,-0.55
jzmvvwk9,688815,circle,3,7.385,65,Male,College,0.5,40,10,4b,25,33.25,-0.33
jzmvem40,424822,bar,5,7.125,26,Female,Graduate school,0.5,40,10,2b,25,36.25,-0.45
jzmvem40,424822,bar,5,7.125,26,Female,Graduate school,0.5,50,0,0b,25,48.75,-0.95
jzmvf910,687008,triangle,4,8.725,30,Male,College,0.5,40,10,3b,25,34.75,-0.39
jzmvf910,687008,triangle,4,8.725,30,Male,College,0.5,50,0,7b,25,31.25,-0.25
jzmxtd76,125494,triangle,4,8.585,25,Male,College,0.5,40,10,10b,25,24.25,0.03
jzmxtd76,125494,triangle,4,8.585,25,Male,College,0.5,50,0,6b,25,33.75,-0.35
jzmw06xx,665636,bar,5,6.095,23,Male,Professional school,0.5,50,0,16b,25,8.75,0.65
jzmw06xx,665636,bar,5,6.095,23,Male,Professional school,0.5,40,10,19b,25,11.5,0.54
jzmw9qlt,212166,bar,5,8.595,38,Female,Graduate school,0.5,40,10,15b,25,16.75,0.33
jzmw9qlt,212166,bar,5,8.595,38,Female,Graduate school,0.5,50,0,13b,25,16.25,0.35
jzmvkrcl,788852,triangle,4,7.825,25,Male,College,0.5,50,0,6b,25,33.75,-0.35
jzmvkrcl,788852,triangle,4,7.825,25,Male,College,0.5,40,10,6b,25,30.25,-0.21
jzmway5a,837469,bar,5,7.38,28,Male,College,0.5,50,0,11b,25,21.25,0.15
jzmway5a,837469,bar,5,7.38,28,Male,College,0.5,40,10,12b,25,21.25,0.15
jzmyassz,696043,none,0,7.205,27,Male,High school,0.5,50,0,10b,25,23.75,0.05
jzmyassz,696043,none,0,7.205,27,Male,High school,0.5,40,10,11a,25,24.25,0.03
jzmw532l,487154,triangle,4,7.8,32,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmw532l,487154,triangle,4,7.8,32,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmwkhod,129435,none,0,6.155,19,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmwkhod,129435,none,0,6.155,19,Male,College,0.5,40,10,10b,25,24.25,0.03
jzmvexo6,140433,none,0,7.19,35,Male,College,0.5,50,0,9b,25,26.25,-0.05
jzmvexo6,140433,none,0,7.19,35,Male,College,0.5,40,10,14b,25,18.25,0.27
jzmvqt2h,654532,triangle,4,7.425,38,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmvqt2h,654532,triangle,4,7.425,38,Male,College,0.5,40,10,16b,25,15.25,0.39
jzmvfc5q,519455,triangle,4,6.65,61,Male,College,0.5,50,0,19b,25,2.5,0.9
jzmvfc5q,519455,triangle,4,6.65,61,Male,College,0.5,40,10,19b,25,11.5,0.54
jzmveyoc,759297,triangle,4,7.475,34,Female,College,0.5,40,10,13a,25,21.25,0.15
jzmveyoc,759297,triangle,4,7.475,34,Female,College,0.5,50,0,9b,25,26.25,-0.05
jzmwvoxc,468586,circle,3,7.965,34,Male,Ph.D,0.5,40,10,10b,25,24.25,0.03
jzmwvoxc,468586,circle,3,7.965,34,Male,Ph.D,0.5,50,0,6b,25,33.75,-0.35
jzmw46gv,311358,pie,2,6.915,24,Male,Graduate school,0.5,50,0,6b,25,33.75,-0.35
jzmw46gv,311358,pie,2,6.915,24,Male,Graduate school,0.5,40,10,11b,25,22.75,0.09
jzmxk16y,1765914,icon,1,8.135,27,Female,Graduate school,0.5,40,10,13b,25,19.75,0.21
jzmxk16y,1765914,icon,1,8.135,27,Female,Graduate school,0.5,50,0,13b,25,16.25,0.35
jzmvl3w9,361740,pie,2,7.74,33,Female,Graduate school,0.5,40,10,9a,25,27.25,-0.09
jzmvl3w9,361740,pie,2,7.74,33,Female,Graduate school,0.5,50,0,15a,25,13.75,0.45
jzmvqxtg,402729,icon,1,8.37,30,Male,College,0.5,40,10,13a,25,21.25,0.15
jzmvqxtg,402729,icon,1,8.37,30,Male,College,0.5,50,0,9b,25,26.25,-0.05
jzmx4s68,331564,none,0,6.57,38,Male,College,0.5,50,0,16a,25,11.25,0.55
jzmx4s68,331564,none,0,6.57,38,Male,College,0.5,40,10,14a,25,19.75,0.21
jzmvhy9n,907884,none,0,6.355,34,Male,Graduate school,0.5,40,10,12b,25,21.25,0.15
jzmvhy9n,907884,none,0,6.355,34,Male,Graduate school,0.5,50,0,17b,25,6.25,0.75
jzmvesnd,341389,none,0,6.575,33,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmvesnd,341389,none,0,6.575,33,Male,College,0.5,40,10,6b,25,30.25,-0.21
jzmvfr1y,671824,circle,3,7.205,28,Female,College,0.5,40,10,5b,25,31.75,-0.27
jzmvfr1y,671824,circle,3,7.205,28,Female,College,0.5,50,0,6b,25,33.75,-0.35
jzmw0zgp,192418,none,0,7.25,27,Male,College,0.5,50,0,13b,25,16.25,0.35
jzmw0zgp,192418,none,0,7.25,27,Male,College,0.5,40,10,11b,25,22.75,0.09
jzmybkho,652336,triangle,4,8.155,46,Male,College,0.5,50,0,5b,25,36.25,-0.45
jzmybkho,652336,triangle,4,8.155,46,Male,College,0.5,40,10,7b,25,28.75,-0.15
jzmvefsv,331993,bar,5,7.485,31,Male,College,0.5,40,10,0a,25,40,-0.6
jzmvefsv,331993,bar,5,7.485,31,Male,College,0.5,50,0,0a,25,50,-1
jzmvgmim,546646,icon,1,7.895,37,Male,Graduate school,0.5,40,10,10b,25,24.25,0.03
jzmvgmim,546646,icon,1,7.895,37,Male,Graduate school,0.5,50,0,16b,25,8.75,0.65
jzmvzqqh,486357,icon,1,6.03,31,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmvzqqh,486357,icon,1,6.03,31,Male,College,0.5,50,0,16b,25,8.75,0.65
jzmw3w7q,784332,none,0,8.83,31,Female,Graduate school,0.5,50,0,10b,25,23.75,0.05
jzmw3w7q,784332,none,0,8.83,31,Female,Graduate school,0.5,40,10,10b,25,24.25,0.03
jzmvzzir,422563,pie,2,6.78,24,Male,College,0.5,40,10,10b,25,24.25,0.03
jzmvzzir,422563,pie,2,6.78,24,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmvfu6s,1195971,none,0,5.96,49,Male,College,0.5,40,10,0b,25,39.25,-0.57
jzmvfu6s,1195971,none,0,5.96,49,Male,College,0.5,50,0,4b,25,38.75,-0.55
jzmx7l3a,398523,icon,1,7.645,51,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmx7l3a,398523,icon,1,7.645,51,Male,College,0.5,50,0,12b,25,18.75,0.25
jzmw3jb4,1038017,icon,1,8.125,34,Female,Ph.D,0.5,40,10,10b,25,24.25,0.03
jzmw3jb4,1038017,icon,1,8.125,34,Female,Ph.D,0.5,50,0,10b,25,23.75,0.05
jzmxqv6e,1618595,icon,1,6.195,28,Male,Professional school,0.5,50,0,2a,25,46.25,-0.85
jzmxqv6e,1618595,icon,1,6.195,28,Male,Professional school,0.5,40,10,7a,25,30.25,-0.21
jzmvppaz,1845290,bar,5,7.85,26,Female,Professional school,0.5,40,10,10b,25,24.25,0.03
jzmvppaz,1845290,bar,5,7.85,26,Female,Professional school,0.5,50,0,12b,25,18.75,0.25
jzmxn3r4,384382,bar,5,6.355,30,Female,College,0.5,50,0,8b,25,28.75,-0.15
jzmxn3r4,384382,bar,5,6.355,30,Female,College,0.5,40,10,6b,25,30.25,-0.21
jzmvel8k,698568,none,0,7.535,48,Hembra,Escuela Profesional,0.5,40,10,14b,25,18.25,0.27
jzmvel8k,698568,none,0,7.535,48,Hembra,Escuela Profesional,0.5,50,0,16b,25,8.75,0.65
jzmvewfx,528733,icon,1,8.51,43,Female,High school,0.5,40,10,13b,25,19.75,0.21
jzmvewfx,528733,icon,1,8.51,43,Female,High school,0.5,50,0,19b,25,2.5,0.9
jzmvhr0n,523854,pie,2,6.45,38,Female,Graduate school,0.5,50,0,17b,25,6.25,0.75
jzmvhr0n,523854,pie,2,6.45,38,Female,Graduate school,0.5,40,10,16b,25,15.25,0.39
jzmvezmy,222042,none,0,6.93,20,Male,High school,0.5,40,10,15b,25,16.75,0.33
jzmvezmy,222042,none,0,6.93,20,Male,High school,0.5,50,0,8b,25,28.75,-0.15
jzmxpchj,216623,circle,3,7.29,38,Female,College,0.5,40,10,10b,25,24.25,0.03
jzmxpchj,216623,circle,3,7.29,38,Female,College,0.5,50,0,8b,25,28.75,-0.15
jzmverxb,681991,icon,1,7.8,41,Female,College,0.5,50,0,12b,25,18.75,0.25
jzmverxb,681991,icon,1,7.8,41,Female,College,0.5,40,10,13b,25,19.75,0.21
jzmvux0m,1023863,triangle,4,7.2,32,Male,High school,0.5,40,10,13b,25,19.75,0.21
jzmvux0m,1023863,triangle,4,7.2,32,Male,High school,0.5,50,0,16a,25,11.25,0.55
jzmwwzkh,415720,icon,1,9.005,28,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmwwzkh,415720,icon,1,9.005,28,Male,College,0.5,40,10,10b,25,24.25,0.03
jzmwpl9o,235847,bar,5,7.03,25,Female,College,0.5,40,10,11a,25,24.25,0.03
jzmwpl9o,235847,bar,5,7.03,25,Female,College,0.5,50,0,13a,25,18.75,0.25
jzmvfamx,631480,pie,2,6.17,48,Female,College,0.5,40,10,2a,25,37.75,-0.51
jzmvfamx,631480,pie,2,6.17,48,Female,College,0.5,50,0,3a,25,43.75,-0.75
jzmw680a,249736,circle,3,7.725,37,Female,College,0.5,40,10,0a,25,40,-0.6
jzmw680a,249736,circle,3,7.725,37,Female,College,0.5,50,0,0a,25,50,-1
jzmvov03,1166619,circle,3,7.58,28,Male,Professional school,0.5,40,10,16b,25,15.25,0.39
jzmvov03,1166619,circle,3,7.58,28,Male,Professional school,0.5,50,0,15b,25,11.25,0.55
jzmvoyrb,552067,triangle,4,6.95,28,Male,College,0.5,40,10,9b,25,25.75,-0.03
jzmvoyrb,552067,triangle,4,6.95,28,Male,College,0.5,50,0,16a,25,11.25,0.55
jzmvnq65,419110,icon,1,6.21,37,Male,College,0.5,40,10,9a,25,27.25,-0.09
jzmvnq65,419110,icon,1,6.21,37,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmy06le,360296,triangle,4,8.32,38,Male,High school,0.5,40,10,4a,25,34.75,-0.39
jzmy06le,360296,triangle,4,8.32,38,Male,High school,0.5,50,0,12a,25,21.25,0.15
jzmxz7um,804090,pie,2,5.67,50,Male,College,0.5,50,0,12a,25,21.25,0.15
jzmxz7um,804090,pie,2,5.67,50,Male,College,0.5,40,10,13b,25,19.75,0.21
jzmwjpzy,59233,circle,3,7.645,40,Female,Professional school,0.5,50,0,4b,25,38.75,-0.55
jzmwjpzy,59233,circle,3,7.645,40,Female,Professional school,0.5,40,10,3b,25,34.75,-0.39
jzmvei1i,177040,bar,5,8.14,31,Male,High school,0.5,50,0,8b,25,28.75,-0.15
jzmvei1i,177040,bar,5,8.14,31,Male,High school,0.5,40,10,13b,25,19.75,0.21
jzmvf3dv,722828,pie,2,9.08,31,Female,Graduate school,0.5,50,0,10b,25,23.75,0.05
jzmvf3dv,722828,pie,2,9.08,31,Female,Graduate school,0.5,40,10,13b,25,19.75,0.21
jzmw5mz7,503829,circle,3,7.71,33,Female,Unspecified,0.5,40,10,19b,25,11.5,0.54
jzmw5mz7,503829,circle,3,7.71,33,Female,Unspecified,0.5,50,0,19b,25,2.5,0.9
jzmvn5kj,245600,bar,5,7.96,25,Male,High school,0.5,50,0,15b,25,11.25,0.55
jzmvn5kj,245600,bar,5,7.96,25,Male,High school,0.5,40,10,19b,25,11.5,0.54
jzmwllqf,385957,circle,3,6.51,30,Male,College,0.5,50,0,10b,25,23.75,0.05
jzmwllqf,385957,circle,3,6.51,30,Male,College,0.5,40,10,10b,25,24.25,0.03
jzmw1ki8,351135,icon,1,6.545,25,Female,High school,0.25,50,20,11a,27.5,34.25,-0.245454545
jzmvf2t9,1069590,pie,2,7.59,51,Female,College,0.25,50,20,10a,27.5,35.75,-0.3
jzmvfp81,667215,circle,3,7.025,44,Male,High school,0.25,50,20,14b,27.5,28.25,-0.027272727
jzmwuton,329150,icon,1,7.85,28,Male,College,0.25,50,20,10b,27.5,34.25,-0.245454545
jzmvfpit,263840,bar,5,7.485,38,Male,High school,0.25,50,20,16b,27.5,25.25,0.081818182
jzmypz9k,439086,none,0,7.14,29,Male,High school,0.25,50,20,8b,27.5,37.25,-0.354545455
jzmvg3rm,558935,pie,2,7.77,59,Female,High school,0.25,50,20,10b,27.5,34.25,-0.245454545
jzmxgdm5,285818,triangle,4,6.485,33,Male,High school,0.25,50,20,10b,27.5,34.25,-0.245454545
jzmvg76z,172836,bar,5,7.735,36,Male,College,0.25,50,20,16b,27.5,25.25,0.081818182
jzmveztu,181218,icon,1,7.54,22,Male,High school,0.25,50,20,10b,27.5,34.25,-0.245454545
jzmwmcx1,634318,pie,2,8.915,39,Female,College,0.25,50,20,6b,27.5,40.25,-0.463636364
jzmvoukz,871528,bar,5,7.325,52,Female,Graduate school,0.25,50,20,19b,27.5,21.5,0.218181818
jzmwceym,488772,icon,1,6.125,24,Female,College,0.25,50,20,13b,27.5,29.75,-0.081818182
jzmvuz8e,615021,none,0,6.43,65,Female,High school,0.25,50,20,16b,27.5,25.25,0.081818182
jzmvgona,503591,none,0,7.53,35,Female,College,0.25,50,20,10b,27.5,34.25,-0.245454545
jzmwjtbj,398230,icon,1,6.965,56,Female,College,0.25,50,20,2a,27.5,47.75,-0.736363636
jzmvfvhj,1025352,circle,3,7.465,22,Female,Graduate school,0.25,50,20,16b,27.5,25.25,0.081818182
jzmvut7x,581441,circle,3,6.88,41,Male,College,0.25,50,20,12b,27.5,31.25,-0.136363636
jzmvy80w,627416,pie,2,6.87,29,Female,High school,0.25,50,20,11b,27.5,32.75,-0.190909091
jzmvif9y,789919,icon,1,5.355,39,Female,College,0.25,50,20,7a,27.5,40.25,-0.463636364
