"","postId","time_diff_experiment","condition","vis","bonus","age","gender","education","p","prob1","prob2","x1","x2","lotterychoice","ev","ce","rrp","error","lnerror","exact","ev_perceived","rrp_perceived"
"374","jtk6jksc",503316,"none",0,6.865,26,"Female","Graduate school",0.5,0.5,0.5,50,0,"19b",25,2.5,0.9,1,0,1,25,0.9
"375","jtk6jksc",503316,"none",0,6.865,26,"Female","Graduate school",0.9,0.9,0.1,20,10,"1b",19,19.25,-0.0131578947368421,1,0,1,19,-0.0131578947368421
"426","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.95,0.96,0.04,50,20,"0b",48.5,49.25,-0.0154639175257732,1.01052631578947,0.0104712998672954,0,48.8,-0.00922131147540989
"427","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.9,0.9,0.1,50,0,"0b",45,48.75,-0.0833333333333333,1,0,1,45,-0.0833333333333333
"428","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.1,0.8,0.2,20,10,"1b",11,19.25,-0.75,8,2.07944154167984,0,18,-0.0694444444444444
"429","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.75,0.85,0.15,20,0,"3b",15,16,-0.0666666666666667,1.13333333333333,0.125163142954006,0,17,0.0588235294117647
"430","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.55,0.45,50,20,"15b",35,26.75,0.235714285714286,1.1,0.0953101798043249,0,36.5,0.267123287671233
"431","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.6,0.4,150,0,"16b",75,26.25,0.65,1.2,0.182321556793955,0,90,0.708333333333333
"432","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.64,0.36,50,0,"12b",25,18.75,0.25,1.28,0.246860077931526,0,32,0.4140625
"433","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.7,0.3,10,0,"6b",5,6.75,-0.35,1.4,0.336472236621213,0,7,0.0357142857142857
"434","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.25,0.3,0.7,20,0,"16b",5,3,0.4,1.2,0.182321556793955,0,6,0.5
"435","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.75,0.85,0.15,40,10,"4b",32.5,33.25,-0.0230769230769231,1.13333333333333,0.125163142954006,0,35.5,0.0633802816901408
"436","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.9,0.93,0.07,10,0,"1a",9,9.75,-0.0833333333333333,1.03333333333333,0.032789822822991,0,9.3,-0.0483870967741935
"437","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.05,0.15,0.85,40,10,"15b",11.5,16.75,-0.456521739130435,3,1.09861228866811,0,14.5,-0.155172413793103
"438","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.05,0.1,0.9,50,20,"13b",21.5,29.75,-0.383720930232558,2,0.693147180559945,0,23,-0.293478260869565
"439","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.1,0.2,0.8,50,0,"19b",5,2.5,0.5,2,0.693147180559945,0,10,0.75
"440","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.75,0.85,0.15,50,20,"5b",42.5,41.75,0.0176470588235294,1.13333333333333,0.125163142954006,0,45.5,0.0824175824175824
"441","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.05,0.15,0.85,150,50,"3b",55,132,-1.4,3,1.09861228866811,0,65,-1.03076923076923
"442","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.1,0.2,0.8,10,0,"13b",1,3.25,-2.25,2,0.693147180559945,0,2,-0.625
"443","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.95,0.95,0.05,20,0,"0b",19,19,0,1,0,1,19,0
"444","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.6,0.4,40,10,"8b",25,27.25,-0.09,1.2,0.182321556793955,0,28,0.0267857142857143
"445","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.25,0.25,0.75,50,20,"13b",27.5,29.75,-0.0818181818181818,1,0,1,27.5,-0.0818181818181818
"446","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.95,0.95,0.05,40,10,"0b",38.5,39.25,-0.0194805194805195,1,0,1,38.5,-0.0194805194805195
"447","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.9,0.9,0.1,20,10,"1a",19,19.75,-0.0394736842105263,1,0,1,19,-0.0394736842105263
"448","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.25,0.35,0.65,40,10,"11b",17.5,22.75,-0.3,1.4,0.336472236621213,0,20.5,-0.109756097560976
"449","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.05,0.1,0.9,20,0,"15b",1,4,-3,2,0.693147180559945,0,2,-1
"450","jtk6fisf",1179784,"triangle",4,6.935,25,"Male","High school",0.5,0.65,0.35,20,10,"10b",15,14.75,0.0166666666666667,1.3,0.262364264467491,0,16.5,0.106060606060606
"501","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.05,0.05,0.95,40,10,"19b",11.5,11.5,0,1,0,1,11.5,0
"502","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.6,0.4,10,0,"19b",5,0.5,0.9,1.2,0.182321556793955,0,6,0.916666666666667
"503","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.25,0.4,0.6,40,10,"19b",17.5,11.5,0.342857142857143,1.6,0.470003629245736,0,22,0.477272727272727
"504","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.75,0.9,0.1,20,0,"2b",15,17,-0.133333333333333,1.2,0.182321556793955,0,18,0.0555555555555556
"505","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.65,0.35,150,0,"15b",75,33.75,0.55,1.3,0.262364264467491,0,97.5,0.653846153846154
"506","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.9,0.95,0.05,50,0,"0b",45,48.75,-0.0833333333333333,1.05555555555556,0.0540672212702758,0,47.5,-0.0263157894736842
"507","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.95,0.99,0.01,40,10,"0b",38.5,39.25,-0.0194805194805195,1.04210526315789,0.0412429585340492,0,39.7,0.0113350125944585
"508","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.1,0.05,0.95,20,10,"14b",11,12.75,-0.159090909090909,0.5,-0.693147180559945,0,10.5,-0.214285714285714
"509","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.9,0.95,0.05,20,10,"0b",19,19.75,-0.0394736842105263,1.05555555555556,0.0540672212702758,0,19.5,-0.0128205128205128
"510","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.95,0.99,0.01,50,20,"0b",48.5,49.25,-0.0154639175257732,1.04210526315789,0.0412429585340492,0,49.7,0.00905432595573446
"511","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.7,0.3,40,10,"13b",25,19.75,0.21,1.4,0.336472236621213,0,31,0.362903225806452
"512","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.1,0.1,0.9,50,0,"12b",5,18.75,-2.75,1,0,1,5,-2.75
"513","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.7,0.3,50,20,"13b",35,29.75,0.15,1.4,0.336472236621213,0,41,0.274390243902439
"514","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.7,0.3,20,10,"10b",15,14.75,0.0166666666666667,1.4,0.336472236621213,0,17,0.132352941176471
"515","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.05,0.05,0.95,20,0,"17a",1,3,-2,1,0,1,1,-2
"516","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.75,0.9,0.1,40,10,"2b",32.5,36.25,-0.115384615384615,1.2,0.182321556793955,0,37,0.0202702702702703
"517","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.75,0.9,0.1,50,20,"4b",42.5,43.25,-0.0176470588235294,1.2,0.182321556793955,0,47,0.0797872340425532
"518","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.25,0.3,0.7,50,20,"13b",27.5,29.75,-0.0818181818181818,1.2,0.182321556793955,0,29,-0.0258620689655172
"519","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.05,0.05,0.95,50,20,"13b",21.5,29.75,-0.383720930232558,1,0,1,21.5,-0.383720930232558
"520","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.9,0.95,0.05,10,0,"0b",9,9.75,-0.0833333333333333,1.05555555555556,0.0540672212702758,0,9.5,-0.0263157894736842
"521","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.1,0.15,0.85,10,0,"16b",1,1.75,-0.75,1.5,0.405465108108164,0,1.5,-0.166666666666667
"522","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.95,0.99,0.01,20,0,"0b",19,19,0,1.04210526315789,0.0412429585340492,0,19.8,0.0404040404040404
"523","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.5,0.7,0.3,50,0,"12b",25,18.75,0.25,1.4,0.336472236621213,0,35,0.464285714285714
"524","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.25,0.4,0.6,20,0,"14b",5,5,0,1.6,0.470003629245736,0,8,0.375
"525","jtk72sw1",399570,"circle",3,6.425,39,"Male","Graduate school",0.05,0.05,0.95,150,50,"15b",55,72,-0.309090909090909,1,0,1,55,-0.309090909090909
"651","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.25,0.25,0.75,20,0,"10b",5,9,-0.8,1,0,1,5,-0.8
"652","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,50,20,"10a",35,35.75,-0.0214285714285714,1,0,1,35,-0.0214285714285714
"653","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.95,0.95,0.05,40,10,"13b",38.5,19.75,0.487012987012987,1,0,1,38.5,0.487012987012987
"654","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.25,0.25,0.75,50,20,"13b",27.5,29.75,-0.0818181818181818,1,0,1,27.5,-0.0818181818181818
"655","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,10,0,"12b",5,3.75,0.25,1,0,1,5,0.25
"656","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,50,0,"12b",25,18.75,0.25,1,0,1,25,0.25
"657","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.9,0.95,0.05,50,0,"6b",45,33.75,0.25,1.05555555555556,0.0540672212702758,0,47.5,0.289473684210526
"658","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.05,0.05,0.95,20,0,"10a",1,10,-9,1,0,1,1,-9
"659","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.9,0.95,0.05,10,0,"10b",9,4.75,0.472222222222222,1.05555555555556,0.0540672212702758,0,9.5,0.5
"660","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.25,0.25,0.75,40,10,"13b",17.5,19.75,-0.128571428571429,1,0,1,17.5,-0.128571428571429
"661","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.95,0.97,0.03,50,20,"7a",48.5,40.25,0.170103092783505,1.02105263157895,0.0208340869028421,0,49.1,0.180244399185336
"662","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.75,0.75,0.25,50,20,"13b",42.5,29.75,0.3,1,0,1,42.5,0.3
"663","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,40,10,"10a",25,25.75,-0.03,1,0,1,25,-0.03
"664","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.1,0.05,0.95,20,10,"10b",11,14.75,-0.340909090909091,0.5,-0.693147180559945,0,10.5,-0.404761904761905
"665","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.95,0.97,0.03,20,0,"10b",19,9,0.526315789473684,1.02105263157895,0.0208340869028421,0,19.4,0.536082474226804
"666","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.1,0.1,0.9,10,0,"10b",1,4.75,-3.75,1,0,1,1,-3.75
"667","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.1,0.1,0.9,50,0,"12b",5,18.75,-2.75,1,0,1,5,-2.75
"668","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,20,10,"10b",15,14.75,0.0166666666666667,1,0,1,15,0.0166666666666667
"669","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.05,0.05,0.95,40,10,"10b",11.5,24.25,-1.10869565217391,1,0,1,11.5,-1.10869565217391
"670","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.05,0.05,0.95,50,20,"6b",21.5,40.25,-0.872093023255814,1,0,1,21.5,-0.872093023255814
"671","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.75,0.75,0.25,40,10,"9b",32.5,25.75,0.207692307692308,1,0,1,32.5,0.207692307692308
"672","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.05,0.05,0.95,150,50,"10a",55,102,-0.854545454545454,1,0,1,55,-0.854545454545454
"673","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.75,0.75,0.25,20,0,"10a",15,10,0.333333333333333,1,0,1,15,0.333333333333333
"674","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.5,0.5,0.5,150,0,"13b",75,48.75,0.35,1,0,1,75,0.35
"675","jtk6tenk",2268391,"bar",5,7.82,31,"Female","Graduate school",0.9,0.95,0.05,20,10,"5b",19,17.25,0.0921052631578947,1.05555555555556,0.0540672212702758,0,19.5,0.115384615384615
"701","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.1,0.1,0.9,10,0,"19b",1,0.5,0.5,1,0,1,1,0.5
"702","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.75,0.75,0.25,50,20,"19b",42.5,21.5,0.494117647058824,1,0,1,42.5,0.494117647058824
"703","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,20,10,"19b",15,10.5,0.3,1,0,1,15,0.3
"704","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.95,0.95,0.05,50,20,"19b",48.5,21.5,0.556701030927835,1,0,1,48.5,0.556701030927835
"705","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.25,0.25,0.75,40,10,"19b",17.5,11.5,0.342857142857143,1,0,1,17.5,0.342857142857143
"706","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.25,0.25,0.75,50,20,"19b",27.5,21.5,0.218181818181818,1,0,1,27.5,0.218181818181818
"707","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.05,0.05,0.95,20,0,"19b",1,1,0,1,0,1,1,0
"708","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.1,0.1,0.9,50,0,"19b",5,2.5,0.5,1,0,1,5,0.5
"709","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.05,0.05,0.95,150,50,"19b",55,55,0,1,0,1,55,0
"710","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,50,20,"19b",35,21.5,0.385714285714286,1,0,1,35,0.385714285714286
"711","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.05,0.05,0.95,50,20,"19b",21.5,21.5,0,1,0,1,21.5,0
"712","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.25,0.25,0.75,20,0,"19b",5,1,0.8,1,0,1,5,0.8
"713","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.9,0.9,0.1,20,10,"19b",19,10.5,0.447368421052632,1,0,1,19,0.447368421052632
"714","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.75,0.75,0.25,40,10,"19b",32.5,11.5,0.646153846153846,1,0,1,32.5,0.646153846153846
"715","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.9,0.9,0.1,10,0,"19b",9,0.5,0.944444444444444,1,0,1,9,0.944444444444444
"716","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.75,0.75,0.25,20,0,"19b",15,1,0.933333333333333,1,0,1,15,0.933333333333333
"717","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,10,0,"19b",5,0.5,0.9,1,0,1,5,0.9
"718","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,50,0,"19b",25,2.5,0.9,1,0,1,25,0.9
"719","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,40,10,"19b",25,11.5,0.54,1,0,1,25,0.54
"720","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.05,0.05,0.95,40,10,"19b",11.5,11.5,0,1,0,1,11.5,0
"721","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.5,0.5,0.5,150,0,"19b",75,7.5,0.9,1,0,1,75,0.9
"722","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.95,0.95,0.05,40,10,"19b",38.5,11.5,0.701298701298701,1,0,1,38.5,0.701298701298701
"723","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.1,0.1,0.9,20,10,"19b",11,10.5,0.0454545454545455,1,0,1,11,0.0454545454545455
"724","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.9,0.9,0.1,50,0,"19b",45,2.5,0.944444444444444,1,0,1,45,0.944444444444444
"725","jtk6on9x",534751,"icon",1,6.995,31,"Female","College",0.95,0.95,0.05,20,0,"19b",19,1,0.947368421052632,1,0,1,19,0.947368421052632
"776","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.95,0.95,0.05,20,0,"5b",19,14,0.263157894736842,1,0,1,19,0.263157894736842
"777","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,50,20,"10b",35,34.25,0.0214285714285714,1,0,1,35,0.0214285714285714
"778","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.9,0.9,0.1,50,0,"4b",45,38.75,0.138888888888889,1,0,1,45,0.138888888888889
"779","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.25,0.25,0.75,40,10,"13b",17.5,19.75,-0.128571428571429,1,0,1,17.5,-0.128571428571429
"780","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.9,0.9,0.1,20,10,"2b",19,18.75,0.0131578947368421,1,0,1,19,0.0131578947368421
"781","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.9,0.9,0.1,10,0,"2b",9,8.75,0.0277777777777778,1,0,1,9,0.0277777777777778
"782","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.05,0.05,0.95,40,10,"16b",11.5,15.25,-0.326086956521739,1,0,1,11.5,-0.326086956521739
"783","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.1,0.1,0.9,50,0,"18b",5,3.75,0.25,1,0,1,5,0.25
"784","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.25,0.25,0.75,20,0,"15b",5,4,0.2,1,0,1,5,0.2
"785","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,40,10,"10b",25,24.25,0.03,1,0,1,25,0.03
"786","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.75,0.75,0.25,20,0,"5b",15,14,0.0666666666666667,1,0,1,15,0.0666666666666667
"787","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.1,0.1,0.9,10,0,"16b",1,1.75,-0.75,1,0,1,1,-0.75
"788","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.75,0.75,0.25,40,10,"6b",32.5,30.25,0.0692307692307692,1,0,1,32.5,0.0692307692307692
"789","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,20,10,"10b",15,14.75,0.0166666666666667,1,0,1,15,0.0166666666666667
"790","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,150,0,"12b",75,56.25,0.25,1,0,1,75,0.25
"791","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.05,0.05,0.95,50,20,"16b",21.5,25.25,-0.174418604651163,1,0,1,21.5,-0.174418604651163
"792","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.1,0.1,0.9,20,10,"16b",11,11.75,-0.0681818181818182,1,0,1,11,-0.0681818181818182
"793","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.05,0.05,0.95,150,50,"18b",55,57,-0.0363636363636364,1,0,1,55,-0.0363636363636364
"794","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.25,0.25,0.75,50,20,"16b",27.5,25.25,0.0818181818181818,1,0,1,27.5,0.0818181818181818
"795","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.75,0.75,0.25,50,20,"3b",42.5,44.75,-0.0529411764705882,1,0,1,42.5,-0.0529411764705882
"796","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,50,0,"14b",25,13.75,0.45,1,0,1,25,0.45
"797","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.05,0.05,0.95,20,0,"17b",1,2,-1,1,0,1,1,-1
"798","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.95,0.95,0.05,50,20,"0b",48.5,49.25,-0.0154639175257732,1,0,1,48.5,-0.0154639175257732
"799","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.95,0.95,0.05,40,10,"1b",38.5,37.75,0.0194805194805195,1,0,1,38.5,0.0194805194805195
"800","jtk9849i",705823,"none",0,4.92,33,"Female","College",0.5,0.5,0.5,10,0,"12b",5,3.75,0.25,1,0,1,5,0.25
"801","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.25,0.4,0.6,40,10,"13b",17.5,19.75,-0.128571428571429,1.6,0.470003629245736,0,22,0.102272727272727
"802","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.1,0.2,0.8,10,0,"14b",1,2.75,-1.75,2,0.693147180559945,0,2,-0.375
"803","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.9,0.95,0.05,20,10,"6b",19,16.75,0.118421052631579,1.05555555555556,0.0540672212702758,0,19.5,0.141025641025641
"804","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.05,0.1,0.9,20,0,"15b",1,4,-3,2,0.693147180559945,0,2,-1
"805","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.6,0.4,50,20,"13b",35,29.75,0.15,1.2,0.182321556793955,0,38,0.217105263157895
"806","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.95,0.95,0.05,50,20,"2b",48.5,46.25,0.0463917525773196,1,0,1,48.5,0.0463917525773196
"807","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.75,0.75,0.25,40,10,"5b",32.5,31.75,0.0230769230769231,1,0,1,32.5,0.0230769230769231
"808","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.75,0.8,0.2,50,20,"4b",42.5,43.25,-0.0176470588235294,1.06666666666667,0.0645385211375712,0,44,0.0170454545454545
"809","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.05,0.1,0.9,40,10,"13b",11.5,19.75,-0.717391304347826,2,0.693147180559945,0,13,-0.519230769230769
"810","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.65,0.35,20,10,"9b",15,15.25,-0.0166666666666667,1.3,0.262364264467491,0,16.5,0.0757575757575758
"811","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.9,0.95,0.05,10,0,"2b",9,8.75,0.0277777777777778,1.05555555555556,0.0540672212702758,0,9.5,0.0789473684210526
"812","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.6,0.4,40,10,"6b",25,30.25,-0.21,1.2,0.182321556793955,0,28,-0.0803571428571429
"813","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.6,0.4,10,0,"10b",5,4.75,0.05,1.2,0.182321556793955,0,6,0.208333333333333
"814","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.1,0.15,0.85,20,10,"15b",11,12.25,-0.113636363636364,1.5,0.405465108108164,0,11.5,-0.0652173913043478
"815","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.1,0.15,0.85,50,0,"8b",5,28.75,-4.75,1.5,0.405465108108164,0,7.5,-2.83333333333333
"816","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.25,0.35,0.65,20,0,"8b",5,11,-1.2,1.4,0.336472236621213,0,7,-0.571428571428571
"817","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.75,0.8,0.2,20,0,"4b",15,15,0,1.06666666666667,0.0645385211375712,0,16,0.0625
"818","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.05,0.1,0.9,150,50,"12b",55,87,-0.581818181818182,2,0.693147180559945,0,60,-0.45
"819","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.9,0.95,0.05,50,0,"2b",45,43.75,0.0277777777777778,1.05555555555556,0.0540672212702758,0,47.5,0.0789473684210526
"820","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.65,0.35,150,0,"6b",75,101.25,-0.35,1.3,0.262364264467491,0,97.5,-0.0384615384615385
"821","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.5,0.6,0.4,50,0,"8b",25,28.75,-0.15,1.2,0.182321556793955,0,30,0.0416666666666667
"822","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.05,0.1,0.9,50,20,"7b",21.5,38.75,-0.802325581395349,2,0.693147180559945,0,23,-0.684782608695652
"823","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.95,0.95,0.05,40,10,"3b",38.5,34.75,0.0974025974025974,1,0,1,38.5,0.0974025974025974
"824","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.25,0.35,0.65,50,20,"11b",27.5,32.75,-0.190909090909091,1.4,0.336472236621213,0,30.5,-0.0737704918032787
"825","jtk6ftm7",1110831,"triangle",4,9.17,35,"Male","High school",0.95,0.95,0.05,20,0,"2b",19,17,0.105263157894737,1,0,1,19,0.105263157894737
"851","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.5,0.75,0.25,50,20,"7b",35,38.75,-0.107142857142857,1.5,0.405465108108164,0,42.5,0.0882352941176471
"852","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.1,0.8,0.2,20,10,"9b",11,15.25,-0.386363636363636,8,2.07944154167984,0,18,0.152777777777778
"853","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.95,0.8,0.2,50,20,"9b",48.5,35.75,0.262886597938144,0.842105263157895,-0.171850256926659,0,44,0.1875
"854","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.1,0.9,0.1,50,0,"12b",5,18.75,-2.75,9,2.19722457733622,0,45,0.583333333333333
"855","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.95,0.8,0.2,40,10,"10b",38.5,24.25,0.37012987012987,0.842105263157895,-0.171850256926659,0,34,0.286764705882353
"856","jtk76x9t",616762,"pie",2,6.83,31,"Female","College",0.05,0.5,0.5,50,20,"9b",21.5,35.75,-0.662790697674419,10,2.30258509299405,0,35,-0.0214285714285714
