postId,time_diff_experiment,condition,vis,bonus,age,gender,education,p,prob1,prob2,x1,x2,lotterychoice,ev,ce,rrp,error,lnerror,exact,ev_perceived,rrp_perceived
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.1,0.5,0.5,50.0,0.0,8b,5.0,28.75,-4.75,5.0,1.6094379124341003,0,25.0,-0.15
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.5,0.5,0.5,20.0,10.0,0b,15.0,19.75,-0.31666666666666665,1.0,0.0,1,15.0,-0.31666666666666665
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.05,0.1,0.9,20.0,0.0,5b,1.0,14,-13.0,2.0,0.6931471805599453,0,2.0,-6.0
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.9,0.01,0.99,10.0,0.0,0b,9.0,9.75,-0.08333333333333333,0.011111111111111112,-4.499809670330265,0,0.1,-96.5
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.05,0.5,0.5,40.0,10.0,0b,11.5,39.25,-2.4130434782608696,10.0,2.302585092994046,0,25.0,-0.57
jtk9hzx5,599342,bar,5,7.705,31,Male,Graduate school,0.1,0.1,0.9,10.0,0.0,0b,1.0,9.75,-8.75,1.0,0.0,1,1.0,-8.75
jtkboyt1,464752,circle,3,8,58,Male,College,0.9,0.5,0.5,10.0,0.0,11a,9.0,4.75,0.4722222222222222,0.5555555555555556,-0.587786664902119,0,5.0,0.05
jtkboyt1,464752,circle,3,8,58,Male,College,0.95,0.49,0.51,40.0,10.0,14a,38.5,19.75,0.487012987012987,0.5157894736842106,-0.6620565934899141,0,24.700000000000003,0.20040485829959523
jtkboyt1,464752,circle,3,8,58,Male,College,0.05,0.4,0.6,150.0,50.0,11a,55.0,97,-0.7636363636363637,8.0,2.0794415416798357,0,90.0,-0.07777777777777778
jtkboyt1,464752,circle,3,8,58,Male,College,0.05,0.49,0.51,50.0,20.0,14a,21.5,29.75,-0.38372093023255816,9.799999999999999,2.282382385676526,0,34.7,0.14265129682997124
jtkboyt1,464752,circle,3,8,58,Male,College,0.9,0.49,0.51,50.0,0.0,13a,45.0,18.75,0.5833333333333334,0.5444444444444444,-0.6079893722196386,0,24.5,0.23469387755102042
jtkboyt1,464752,circle,3,8,58,Male,College,0.75,0.5,0.5,20.0,0.0,15a,15.0,5,0.6666666666666666,0.6666666666666666,-0.40546510810816444,0,10.0,0.5
jtkboyt1,464752,circle,3,8,58,Male,College,0.25,0.5,0.5,20.0,0.0,15a,5.0,5,0.0,2.0,0.6931471805599453,0,10.0,0.5
jtkboyt1,464752,circle,3,8,58,Male,College,0.1,0.5,0.5,10.0,0.0,11a,1.0,4.75,-3.75,5.0,1.6094379124341003,0,5.0,0.05
jtkboyt1,464752,circle,3,8,58,Male,College,0.05,0.5,0.5,20.0,0.0,11a,1.0,9,-8.0,10.0,2.302585092994046,0,10.0,0.1
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.46,0.54,150.0,0.0,7a,75.0,101.25,-0.35,0.92,-0.08338160893905101,0,69.0,-0.4673913043478261
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.48,0.52,50.0,0.0,13a,25.0,18.75,0.25,0.96,-0.040821994520255166,0,24.0,0.21875
jtkboyt1,464752,circle,3,8,58,Male,College,0.1,0.47,0.53,50.0,0.0,7a,5.0,33.75,-5.75,4.699999999999999,1.5475625087160128,0,23.5,-0.43617021276595747
jtkboyt1,464752,circle,3,8,58,Male,College,0.25,0.5,0.5,50.0,20.0,11a,27.5,34.25,-0.24545454545454545,2.0,0.6931471805599453,0,35.0,0.02142857142857143
jtkboyt1,464752,circle,3,8,58,Male,College,0.95,0.49,0.51,50.0,20.0,14a,48.5,29.75,0.3865979381443299,0.5157894736842106,-0.6620565934899141,0,34.7,0.14265129682997124
jtkboyt1,464752,circle,3,8,58,Male,College,0.75,0.49,0.51,40.0,10.0,14a,32.5,19.75,0.3923076923076923,0.6533333333333333,-0.4256678154256838,0,24.700000000000003,0.20040485829959523
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.5,0.5,10.0,0.0,11a,5.0,4.75,0.05,1.0,0.0,1,5.0,0.05
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.49,0.51,40.0,10.0,11a,25.0,24.25,0.03,0.98,-0.020202707317519466,0,24.700000000000003,0.01821862348178149
jtkboyt1,464752,circle,3,8,58,Male,College,0.75,0.5,0.5,50.0,20.0,14a,42.5,29.75,0.3,0.6666666666666666,-0.40546510810816444,0,35.0,0.15
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.5,0.5,20.0,10.0,14a,15.0,13.25,0.11666666666666667,1.0,0.0,1,15.0,0.11666666666666667
jtkboyt1,464752,circle,3,8,58,Male,College,0.95,0.5,0.5,20.0,0.0,12a,19.0,8,0.5789473684210527,0.5263157894736842,-0.6418538861723948,0,10.0,0.2
jtkboyt1,464752,circle,3,8,58,Male,College,0.1,0.5,0.5,20.0,10.0,13a,11.0,13.75,-0.25,5.0,1.6094379124341003,0,15.0,0.08333333333333333
jtkboyt1,464752,circle,3,8,58,Male,College,0.05,0.49,0.51,40.0,10.0,14a,11.5,19.75,-0.717391304347826,9.799999999999999,2.282382385676526,0,24.700000000000003,0.20040485829959523
jtkboyt1,464752,circle,3,8,58,Male,College,0.5,0.47,0.53,50.0,20.0,14a,35.0,29.75,0.15,0.94,-0.06187540371808753,0,34.1,0.1275659824046921
jtkboyt1,464752,circle,3,8,58,Male,College,0.9,0.5,0.5,20.0,10.0,13a,19.0,13.75,0.27631578947368424,0.5555555555555556,-0.587786664902119,0,15.0,0.08333333333333333
jtkboyt1,464752,circle,3,8,58,Male,College,0.25,0.48,0.52,40.0,10.0,11a,17.5,24.25,-0.38571428571428573,1.92,0.6523251860396901,0,24.4,0.006147540983606499
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.4,0.6,20.0,10.0,14b,15.0,12.75,0.15,0.8,-0.2231435513142097,0,14.0,0.08928571428571429
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.05,0.2,0.8,150.0,50.0,9a,55.0,107,-0.9454545454545454,4.0,1.3862943611198906,0,70.0,-0.5285714285714286
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.9,0.8,0.2,50.0,0.0,8b,45.0,28.75,0.3611111111111111,0.888888888888889,-0.11778303565638339,0,40.0,0.28125
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.55,0.45,40.0,10.0,8b,25.0,27.25,-0.09,1.1,0.09531017980432493,0,26.5,-0.02830188679245283
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.75,0.7,0.3,20.0,0.0,6b,15.0,13,0.13333333333333333,0.9333333333333332,-0.06899287148695156,0,14.0,0.07142857142857142
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.95,0.8,0.2,20.0,0.0,8b,19.0,11,0.42105263157894735,0.8421052631578948,-0.17185025692665915,0,16.0,0.3125
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.25,0.2,0.8,50.0,20.0,7b,27.5,38.75,-0.4090909090909091,0.8,-0.2231435513142097,0,26.0,-0.49038461538461536
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.55,0.45,150.0,0.0,13b,75.0,48.75,0.35,1.1,0.09531017980432493,0,82.5,0.4090909090909091
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.9,0.8,0.2,10.0,0.0,6b,9.0,6.75,0.25,0.888888888888889,-0.11778303565638339,0,8.0,0.15625
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.1,0.15,0.85,50.0,0.0,8b,5.0,28.75,-4.75,1.4999999999999998,0.4054651081081642,0,7.5,-2.8333333333333335
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.25,0.2,0.8,20.0,0.0,6b,5.0,13,-1.6,0.8,-0.2231435513142097,0,4.0,-2.25
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.75,0.6,0.4,50.0,20.0,10b,42.5,34.25,0.19411764705882353,0.7999999999999999,-0.22314355131420985,0,38.0,0.09868421052631579
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.1,0.2,0.8,10.0,0.0,3b,1.0,8.25,-7.25,2.0,0.6931471805599453,0,2.0,-3.125
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.55,0.45,10.0,0.0,7a,5.0,6.75,-0.35,1.1,0.09531017980432493,0,5.5,-0.22727272727272727
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.75,0.7,0.3,40.0,10.0,10b,32.5,24.25,0.25384615384615383,0.9333333333333332,-0.06899287148695156,0,31.0,0.21774193548387097
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.05,0.15,0.85,50.0,20.0,11b,21.5,32.75,-0.5232558139534884,2.9999999999999996,1.0986122886681096,0,24.5,-0.336734693877551
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.95,0.8,0.2,50.0,20.0,7b,48.5,38.75,0.20103092783505155,0.8421052631578948,-0.17185025692665915,0,44.0,0.11931818181818182
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.05,0.2,0.8,20.0,0.0,5b,1.0,14,-13.0,4.0,1.3862943611198906,0,4.0,-2.5
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.65,0.35,50.0,20.0,10b,35.0,34.25,0.02142857142857143,1.3,0.26236426446749106,0,39.5,0.13291139240506328
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.1,0.25,0.75,20.0,10.0,6b,11.0,16.75,-0.5227272727272727,2.5,0.9162907318741551,0,12.5,-0.34
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.25,0.35,0.65,40.0,10.0,10b,17.5,24.25,-0.38571428571428573,1.4,0.3364722366212129,0,20.5,-0.18292682926829268
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.95,0.85,0.15,40.0,10.0,8b,38.5,27.25,0.2922077922077922,0.8947368421052632,-0.11122563511022437,0,35.5,0.2323943661971831
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.05,0.2,0.8,40.0,10.0,6b,11.5,30.25,-1.6304347826086956,4.0,1.3862943611198906,0,16.0,-0.890625
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.5,0.55,0.45,50.0,0.0,8b,25.0,28.75,-0.15,1.1,0.09531017980432493,0,27.500000000000004,-0.04545454545454532
jtkbwrf4,1145061,bar,5,9.004999999999999,28,Female,Ph.D,0.9,0.8,0.2,20.0,10.0,7b,19.0,16.25,0.14473684210526316,0.888888888888889,-0.11778303565638339,0,18.0,0.09722222222222222
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.1,0.1,0.9,50.0,0.0,16b,5.0,8.75,-0.75,1.0,0.0,1,5.0,-0.75
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.05,0.05,0.95,20.0,0.0,15b,1.0,4,-3.0,1.0,0.0,1,1.0,-3.0
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.25,0.25,0.75,20.0,0.0,12b,5.0,7,-0.4,1.0,0.0,1,5.0,-0.4
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.9,0.9,0.1,10.0,0.0,4b,9.0,7.75,0.1388888888888889,1.0,0.0,1,9.0,0.1388888888888889
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,150.0,0.0,12b,75.0,56.25,0.25,1.0,0.0,1,75.0,0.25
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.95,0.95,0.05,50.0,20.0,13b,48.5,29.75,0.3865979381443299,1.0,0.0,1,48.5,0.3865979381443299
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.75,0.75,0.25,40.0,10.0,14b,32.5,18.25,0.43846153846153846,1.0,0.0,1,32.5,0.43846153846153846
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.9,0.9,0.1,50.0,0.0,8b,45.0,28.75,0.3611111111111111,1.0,0.0,1,45.0,0.3611111111111111
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.25,0.25,0.75,50.0,20.0,10b,27.5,34.25,-0.24545454545454545,1.0,0.0,1,27.5,-0.24545454545454545
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,40.0,10.0,14b,25.0,18.25,0.27,1.0,0.0,1,25.0,0.27
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.05,0.05,0.95,150.0,50.0,18b,55.0,57,-0.03636363636363636,1.0,0.0,1,55.0,-0.03636363636363636
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.9,0.9,0.1,20.0,10.0,6b,19.0,16.75,0.11842105263157894,1.0,0.0,1,19.0,0.11842105263157894
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.05,0.05,0.95,50.0,20.0,14b,21.5,28.25,-0.313953488372093,1.0,0.0,1,21.5,-0.313953488372093
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,50.0,0.0,10b,25.0,23.75,0.05,1.0,0.0,1,25.0,0.05
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.95,0.95,0.05,40.0,10.0,4b,38.5,33.25,0.13636363636363635,1.0,0.0,1,38.5,0.13636363636363635
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.1,0.1,0.9,20.0,10.0,10b,11.0,14.75,-0.3409090909090909,1.0,0.0,1,11.0,-0.3409090909090909
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.75,0.75,0.25,50.0,20.0,10b,42.5,34.25,0.19411764705882353,1.0,0.0,1,42.5,0.19411764705882353
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,10.0,0.0,6b,5.0,6.75,-0.35,1.0,0.0,1,5.0,-0.35
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.25,0.25,0.75,40.0,10.0,13b,17.5,19.75,-0.12857142857142856,1.0,0.0,1,17.5,-0.12857142857142856
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.95,0.95,0.05,20.0,0.0,2b,19.0,17,0.10526315789473684,1.0,0.0,1,19.0,0.10526315789473684
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.75,0.75,0.25,20.0,0.0,5b,15.0,14,0.06666666666666667,1.0,0.0,1,15.0,0.06666666666666667
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,50.0,20.0,11b,35.0,32.75,0.06428571428571428,1.0,0.0,1,35.0,0.06428571428571428
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.05,0.05,0.95,40.0,10.0,18b,11.5,12.25,-0.06521739130434782,1.0,0.0,1,11.5,-0.06521739130434782
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.5,0.5,0.5,20.0,10.0,10b,15.0,14.75,0.016666666666666666,1.0,0.0,1,15.0,0.016666666666666666
jtkb6vci,2938401,pie,2,7.119999999999999,46,Female,High school,0.1,0.1,0.9,10.0,0.0,6b,1.0,6.75,-5.75,1.0,0.0,1,1.0,-5.75
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.25,0.25,0.75,20.0,0.0,14b,5.0,5,0.0,1.0,0.0,1,5.0,0.0
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.95,0.95,0.05,40.0,10.0,3b,38.5,34.75,0.09740259740259741,1.0,0.0,1,38.5,0.09740259740259741
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.75,0.75,0.25,40.0,10.0,8b,32.5,27.25,0.16153846153846155,1.0,0.0,1,32.5,0.16153846153846155
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,50.0,0.0,10b,25.0,23.75,0.05,1.0,0.0,1,25.0,0.05
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,10.0,0.0,10b,5.0,4.75,0.05,1.0,0.0,1,5.0,0.05
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.1,0.1,0.9,20.0,10.0,12b,11.0,13.75,-0.25,1.0,0.0,1,11.0,-0.25
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.05,0.05,0.95,40.0,10.0,15b,11.5,16.75,-0.45652173913043476,1.0,0.0,1,11.5,-0.45652173913043476
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,40.0,10.0,10b,25.0,24.25,0.03,1.0,0.0,1,25.0,0.03
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.1,0.1,0.9,50.0,0.0,16b,5.0,8.75,-0.75,1.0,0.0,1,5.0,-0.75
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.1,0.1,0.9,10.0,0.0,14b,1.0,2.75,-1.75,1.0,0.0,1,1.0,-1.75
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.9,0.9,0.1,10.0,0.0,2b,9.0,8.75,0.027777777777777776,1.0,0.0,1,9.0,0.027777777777777776
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.75,0.75,0.25,20.0,0.0,6b,15.0,13,0.13333333333333333,1.0,0.0,1,15.0,0.13333333333333333
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.05,0.05,0.95,150.0,50.0,15b,55.0,72,-0.3090909090909091,1.0,0.0,1,55.0,-0.3090909090909091
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.25,0.25,0.75,40.0,10.0,16b,17.5,15.25,0.12857142857142856,1.0,0.0,1,17.5,0.12857142857142856
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.05,0.05,0.95,50.0,20.0,14b,21.5,28.25,-0.313953488372093,1.0,0.0,1,21.5,-0.313953488372093
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,150.0,0.0,12b,75.0,56.25,0.25,1.0,0.0,1,75.0,0.25
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.95,0.95,0.05,20.0,0.0,5b,19.0,14,0.2631578947368421,1.0,0.0,1,19.0,0.2631578947368421
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.9,0.9,0.1,50.0,0.0,4b,45.0,38.75,0.1388888888888889,1.0,0.0,1,45.0,0.1388888888888889
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.25,0.25,0.75,50.0,20.0,10b,27.5,34.25,-0.24545454545454545,1.0,0.0,1,27.5,-0.24545454545454545
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,20.0,10.0,10b,15.0,14.75,0.016666666666666666,1.0,0.0,1,15.0,0.016666666666666666
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.05,0.05,0.95,20.0,0.0,15b,1.0,4,-3.0,1.0,0.0,1,1.0,-3.0
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.9,0.9,0.1,20.0,10.0,10b,19.0,14.75,0.2236842105263158,1.0,0.0,1,19.0,0.2236842105263158
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.5,0.5,0.5,50.0,20.0,13b,35.0,29.75,0.15,1.0,0.0,1,35.0,0.15
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.75,0.75,0.25,50.0,20.0,10b,42.5,34.25,0.19411764705882353,1.0,0.0,1,42.5,0.19411764705882353
jtkbav2u,584476,pie,2,7.355000000000001,37,Male,College,0.95,0.95,0.05,50.0,20.0,4b,48.5,43.25,0.10824742268041238,1.0,0.0,1,48.5,0.10824742268041238
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,50.0,20.0,12b,35.0,31.25,0.10714285714285714,1.0,0.0,1,35.0,0.10714285714285714
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.1,0.1,0.9,50.0,0.0,19b,5.0,2.5,0.5,1.0,0.0,1,5.0,0.5
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.75,0.75,0.25,20.0,0.0,0a,15.0,20,-0.3333333333333333,1.0,0.0,1,15.0,-0.3333333333333333
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.9,0.9,0.09999999999999998,50.0,0.0,1b,45.0,46.25,-0.027777777777777776,1.0,0.0,1,45.0,-0.027777777777777776
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.75,0.75,0.25,50.0,20.0,3b,42.5,44.75,-0.052941176470588235,1.0,0.0,1,42.5,-0.052941176470588235
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.75,0.75,0.25,40.0,10.0,3b,32.5,34.75,-0.06923076923076923,1.0,0.0,1,32.5,-0.06923076923076923
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,40.0,10.0,3b,25.0,34.75,-0.39,1.0,0.0,1,25.0,-0.39
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.9,0.9,0.09999999999999998,10.0,0.0,0b,9.0,9.75,-0.08333333333333333,1.0,0.0,1,9.0,-0.08333333333333333
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.05,0.05,0.95,20.0,0.0,18a,1.0,2,-1.0,1.0,0.0,1,1.0,-1.0
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.95,0.95,0.050000000000000044,40.0,10.0,0b,38.5,39.25,-0.01948051948051948,1.0,0.0,1,38.5,-0.01948051948051948
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,10.0,0.0,14b,5.0,2.75,0.45,1.0,0.0,1,5.0,0.45
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.1,0.1,0.9,20.0,10.0,19b,11.0,10.5,0.045454545454545456,1.0,0.0,1,11.0,0.045454545454545456
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.25,0.25,0.75,50.0,20.0,18b,27.5,22.25,0.19090909090909092,1.0,0.0,1,27.5,0.19090909090909092
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,20.0,10.0,9b,15.0,15.25,-0.016666666666666666,1.0,0.0,1,15.0,-0.016666666666666666
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.9,0.9,0.09999999999999998,20.0,10.0,0b,19.0,19.75,-0.039473684210526314,1.0,0.0,1,19.0,-0.039473684210526314
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.05,0.05,0.95,150.0,50.0,19b,55.0,55,0.0,1.0,0.0,1,55.0,0.0
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.05,0.05,0.95,40.0,10.0,19b,11.5,11.5,0.0,1.0,0.0,1,11.5,0.0
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.95,0.95,0.050000000000000044,50.0,20.0,0b,48.5,49.25,-0.015463917525773196,1.0,0.0,1,48.5,-0.015463917525773196
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.05,0.05,0.95,50.0,20.0,19b,21.5,21.5,0.0,1.0,0.0,1,21.5,0.0
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,50.0,0.0,12b,25.0,18.75,0.25,1.0,0.0,1,25.0,0.25
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.25,0.25,0.75,40.0,10.0,19b,17.5,11.5,0.34285714285714286,1.0,0.0,1,17.5,0.34285714285714286
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.1,0.1,0.9,10.0,0.0,18b,1.0,0.75,0.25,1.0,0.0,1,1.0,0.25
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.25,0.25,0.75,20.0,0.0,17b,5.0,2,0.6,1.0,0.0,1,5.0,0.6
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.95,0.95,0.050000000000000044,20.0,0.0,1b,19.0,18,0.05263157894736842,1.0,0.0,1,19.0,0.05263157894736842
jtk7iuvl,411906,none,0,6.835000000000001,25,Female,College,0.5,0.5,0.5,150.0,0.0,10b,75.0,71.25,0.05,1.0,0.0,1,75.0,0.05
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.5,0.5,0.5,40.0,10.0,10b,25.0,24.25,0.03,1.0,0.0,1,25.0,0.03
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.9,0.46,0.54,20.0,10.0,12a,19.0,14.25,0.25,0.5111111111111111,-0.6711682738411702,0,14.600000000000001,0.023972602739726123
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.1,0.52,0.48,10.0,0.0,10b,1.0,4.75,-3.75,5.2,1.6486586255873816,0,5.2,0.08653846153846156
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.05,0.8,0.2,150.0,50.0,17a,55.0,67,-0.21818181818181817,16.0,2.772588722239781,0,130.0,0.4846153846153846
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.95,0.9,0.1,50.0,20.0,13b,48.5,29.75,0.3865979381443299,0.9473684210526316,-0.0540672212702757,0,47.0,0.3670212765957447
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.5,0.5,0.5,20.0,10.0,9a,15.0,15.75,-0.05,1.0,0.0,1,15.0,-0.05
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.5,0.5,0.5,50.0,0.0,8b,25.0,28.75,-0.15,1.0,0.0,1,25.0,-0.15
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.05,0.7,0.3,50.0,20.0,11b,21.5,32.75,-0.5232558139534884,13.999999999999998,2.6390573296152584,0,41.0,0.20121951219512196
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.5,0.5,0.5,10.0,0.0,9a,5.0,5.75,-0.15,1.0,0.0,1,5.0,-0.15
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.05,0.8,0.2,40.0,10.0,15b,11.5,16.75,-0.45652173913043476,16.0,2.772588722239781,0,34.0,0.5073529411764706
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.9,0.48,0.52,50.0,0.0,8b,45.0,28.75,0.3611111111111111,0.5333333333333333,-0.6286086594223742,0,24.0,-0.19791666666666666
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.75,0.75,0.25,20.0,0.0,14a,15.0,6,0.6,1.0,0.0,1,15.0,0.6
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.25,0.25,0.75,50.0,20.0,5b,27.5,41.75,-0.5181818181818182,1.0,0.0,1,27.5,-0.5181818181818182
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.95,0.7,0.3,20.0,0.0,15b,19.0,4,0.7894736842105263,0.7368421052631579,-0.3053816495511819,0,14.0,0.7142857142857143
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.25,0.59,0.41,20.0,0.0,12a,5.0,8,-0.6,2.36,0.8586616190375187,0,11.799999999999999,0.32203389830508466
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.5,0.5,0.5,150.0,0.0,7b,75.0,93.75,-0.25,1.0,0.0,1,75.0,-0.25
jtkbcffh,1028321,pie,2,7.57,40,Male,College,0.05,0.85,0.15,20.0,0.0,17a,1.0,3,-2.0,17.0,2.833213344056216,0,17.0,0.8235294117647058
