"","postId","time_diff_experiment","condition","vis","bonus","age","gender","education","p","prob1","prob2","x1","x2","lotterychoice","ev","ce","rrp","error","lnerror","exact","ev_perceived","rrp_perceived","abs_error","abs_rrp"
"211","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.05,0.05,0.95,150,50,"18b",55,57,-0.0363636363636364,0,0,1,55,-0.0363636363636364,0,0.0363636363636364
"212","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.9,0.9,0.1,20,10,"6b",19,16.75,0.118421052631579,0,0,1,19,0.118421052631579,0,0.118421052631579
"213","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.05,0.05,0.95,50,20,"14b",21.5,28.25,-0.313953488372093,0,0,1,21.5,-0.313953488372093,0,0.313953488372093
"214","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.5,0.5,0.5,50,0,"10b",25,23.75,0.05,0,0,1,25,0.05,0,0.05
"215","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.95,0.95,0.05,40,10,"4b",38.5,33.25,0.136363636363636,0,0,1,38.5,0.136363636363636,0,0.136363636363636
"216","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.1,0.1,0.9,20,10,"10b",11,14.75,-0.340909090909091,0,0,1,11,-0.340909090909091,0,0.340909090909091
"217","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.75,0.75,0.25,50,20,"10b",42.5,34.25,0.194117647058824,0,0,1,42.5,0.194117647058824,0,0.194117647058824
"218","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.5,0.5,0.5,10,0,"6b",5,6.75,-0.35,0,0,1,5,-0.35,0,0.35
"219","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.25,0.25,0.75,40,10,"13b",17.5,19.75,-0.128571428571429,0,0,1,17.5,-0.128571428571429,0,0.128571428571429
"220","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.95,0.95,0.05,20,0,"2b",19,17,0.105263157894737,0,0,1,19,0.105263157894737,0,0.105263157894737
"221","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.75,0.75,0.25,20,0,"5b",15,14,0.0666666666666667,0,0,1,15,0.0666666666666667,0,0.0666666666666667
"222","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.5,0.5,0.5,50,20,"11b",35,32.75,0.0642857142857143,0,0,1,35,0.0642857142857143,0,0.0642857142857143
"223","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.05,0.05,0.95,40,10,"18b",11.5,12.25,-0.0652173913043478,0,0,1,11.5,-0.0652173913043478,0,0.0652173913043478
"224","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.5,0.5,0.5,20,10,"10b",15,14.75,0.0166666666666667,0,0,1,15,0.0166666666666667,0,0.0166666666666667
"225","jtkb6vci",2938401,"pie",2,7.12,46,"Female","High school",0.1,0.1,0.9,10,0,"6b",1,6.75,-5.75,0,0,1,1,-5.75,0,5.75
"226","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.25,0.25,0.75,20,0,"14b",5,5,0,0,0,1,5,0,0,0
"227","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.95,0.95,0.05,40,10,"3b",38.5,34.75,0.0974025974025974,0,0,1,38.5,0.0974025974025974,0,0.0974025974025974
"228","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.75,0.75,0.25,40,10,"8b",32.5,27.25,0.161538461538462,0,0,1,32.5,0.161538461538462,0,0.161538461538462
"229","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,50,0,"10b",25,23.75,0.05,0,0,1,25,0.05,0,0.05
"230","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,10,0,"10b",5,4.75,0.05,0,0,1,5,0.05,0,0.05
"231","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.1,0.1,0.9,20,10,"12b",11,13.75,-0.25,0,0,1,11,-0.25,0,0.25
"232","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.05,0.05,0.95,40,10,"15b",11.5,16.75,-0.456521739130435,0,0,1,11.5,-0.456521739130435,0,0.456521739130435
"233","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,40,10,"10b",25,24.25,0.03,0,0,1,25,0.03,0,0.03
"234","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.1,0.1,0.9,50,0,"16b",5,8.75,-0.75,0,0,1,5,-0.75,0,0.75
"235","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.1,0.1,0.9,10,0,"14b",1,2.75,-1.75,0,0,1,1,-1.75,0,1.75
"236","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.9,0.9,0.1,10,0,"2b",9,8.75,0.0277777777777778,0,0,1,9,0.0277777777777778,0,0.0277777777777778
"237","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.75,0.75,0.25,20,0,"6b",15,13,0.133333333333333,0,0,1,15,0.133333333333333,0,0.133333333333333
"238","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.05,0.05,0.95,150,50,"15b",55,72,-0.309090909090909,0,0,1,55,-0.309090909090909,0,0.309090909090909
"239","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.25,0.25,0.75,40,10,"16b",17.5,15.25,0.128571428571429,0,0,1,17.5,0.128571428571429,0,0.128571428571429
"240","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.05,0.05,0.95,50,20,"14b",21.5,28.25,-0.313953488372093,0,0,1,21.5,-0.313953488372093,0,0.313953488372093
"241","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,150,0,"12b",75,56.25,0.25,0,0,1,75,0.25,0,0.25
"242","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.95,0.95,0.05,20,0,"5b",19,14,0.263157894736842,0,0,1,19,0.263157894736842,0,0.263157894736842
"243","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.9,0.9,0.1,50,0,"4b",45,38.75,0.138888888888889,0,0,1,45,0.138888888888889,0,0.138888888888889
"244","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.25,0.25,0.75,50,20,"10b",27.5,34.25,-0.245454545454545,0,0,1,27.5,-0.245454545454545,0,0.245454545454545
"245","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,20,10,"10b",15,14.75,0.0166666666666667,0,0,1,15,0.0166666666666667,0,0.0166666666666667
"246","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.05,0.05,0.95,20,0,"15b",1,4,-3,0,0,1,1,-3,0,3
"247","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.9,0.9,0.1,20,10,"10b",19,14.75,0.223684210526316,0,0,1,19,0.223684210526316,0,0.223684210526316
"248","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.5,0.5,0.5,50,20,"13b",35,29.75,0.15,0,0,1,35,0.15,0,0.15
"249","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.75,0.75,0.25,50,20,"10b",42.5,34.25,0.194117647058824,0,0,1,42.5,0.194117647058824,0,0.194117647058824
"250","jtkbav2u",584476,"pie",2,7.355,37,"Male","College",0.95,0.95,0.05,50,20,"4b",48.5,43.25,0.108247422680412,0,0,1,48.5,0.108247422680412,0,0.108247422680412
"276","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,40,10,"10b",25,24.25,0.03,0,0,1,25,0.03,0,0.03
"277","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.9,0.46,0.54,20,10,"12a",19,14.25,0.25,-0.44,-0.67116827384117,0,14.6,0.0239726027397261,0.44,0.25
"278","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.1,0.52,0.48,10,0,"10b",1,4.75,-3.75,0.42,1.64865862558738,0,5.2,0.0865384615384616,0.42,3.75
"279","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.05,0.8,0.2,150,50,"17a",55,67,-0.218181818181818,0.75,2.77258872223978,0,130,0.484615384615385,0.75,0.218181818181818
"280","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.95,0.9,0.1,50,20,"13b",48.5,29.75,0.38659793814433,-0.0499999999999999,-0.0540672212702757,0,47,0.367021276595745,0.0499999999999999,0.38659793814433
"281","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,20,10,"9a",15,15.75,-0.05,0,0,1,15,-0.05,0,0.05
"282","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,50,0,"8b",25,28.75,-0.15,0,0,1,25,-0.15,0,0.15
"283","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.05,0.7,0.3,50,20,"11b",21.5,32.75,-0.523255813953488,0.65,2.63905732961526,0,41,0.201219512195122,0.65,0.523255813953488
"284","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,10,0,"9a",5,5.75,-0.15,0,0,1,5,-0.15,0,0.15
"285","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.05,0.8,0.2,40,10,"15b",11.5,16.75,-0.456521739130435,0.75,2.77258872223978,0,34,0.507352941176471,0.75,0.456521739130435
"286","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.9,0.48,0.52,50,0,"8b",45,28.75,0.361111111111111,-0.42,-0.628608659422374,0,24,-0.197916666666667,0.42,0.361111111111111
"287","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.75,0.75,0.25,20,0,"14a",15,6,0.6,0,0,1,15,0.6,0,0.6
"288","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.25,0.25,0.75,50,20,"5b",27.5,41.75,-0.518181818181818,0,0,1,27.5,-0.518181818181818,0,0.518181818181818
"289","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.95,0.7,0.3,20,0,"15b",19,4,0.789473684210526,-0.25,-0.305381649551182,0,14,0.714285714285714,0.25,0.789473684210526
"290","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.25,0.59,0.41,20,0,"12a",5,8,-0.6,0.34,0.858661619037519,0,11.8,0.322033898305085,0.34,0.6
"291","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,150,0,"7b",75,93.75,-0.25,0,0,1,75,-0.25,0,0.25
"292","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.05,0.85,0.15,20,0,"17a",1,3,-2,0.8,2.83321334405622,0,17,0.823529411764706,0.8,2
"293","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.95,0.9,0.1,40,10,"17a",38.5,15.25,0.603896103896104,-0.0499999999999999,-0.0540672212702757,0,37,0.587837837837838,0.0499999999999999,0.603896103896104
"294","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.1,0.85,0.15,50,0,"14a",5,16.25,-2.25,0.75,2.14006616349627,0,42.5,0.617647058823529,0.75,2.25
"295","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.25,0.8,0.2,40,10,"12a",17.5,22.75,-0.3,0.55,1.16315080980568,0,34,0.330882352941176,0.55,0.3
"296","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.75,0.6,0.4,40,10,"12a",32.5,22.75,0.3,-0.15,-0.22314355131421,0,28,0.1875,0.15,0.3
"297","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.75,0.65,0.35,50,20,"10a",42.5,35.75,0.158823529411765,-0.1,-0.143100843640673,0,39.5,0.0949367088607595,0.1,0.158823529411765
"298","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.9,0.75,0.25,10,0,"16a",9,2.25,0.75,-0.15,-0.182321556793955,0,7.5,0.7,0.15,0.75
"299","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.1,0.72,0.28,20,10,"13a",11,13.75,-0.25,0.62,1.97408102602201,0,17.2,0.200581395348837,0.62,0.25
"300","jtkbcffh",1028321,"pie",2,7.57,40,"Male","College",0.5,0.5,0.5,50,20,"8a",35,38.75,-0.107142857142857,0,0,1,35,-0.107142857142857,0,0.107142857142857
"326","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.25,0.25,0.75,50,20,"6b",27.5,40.25,-0.463636363636364,0,0,1,27.5,-0.463636363636364,0,0.463636363636364
"327","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.75,0.25,10,0,"6b",5,6.75,-0.35,0.25,0.405465108108164,0,7.5,0.1,0.25,0.35
"328","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.95,0.9,0.1,40,10,"6b",38.5,30.25,0.214285714285714,-0.0499999999999999,-0.0540672212702757,0,37,0.182432432432432,0.0499999999999999,0.214285714285714
"329","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.05,0.2,0.8,20,0,"5b",1,14,-13,0.15,1.38629436111989,0,4,-2.5,0.15,13
"330","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.7,0.3,40,10,"3b",25,34.75,-0.39,0.2,0.336472236621213,0,31,-0.120967741935484,0.2,0.39
"331","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.75,0.25,150,0,"6b",75,101.25,-0.35,0.25,0.405465108108164,0,112.5,0.1,0.25,0.35
"332","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.75,0.9,0.1,40,10,"0a",32.5,40,-0.230769230769231,0.15,0.182321556793955,0,37,-0.0810810810810811,0.15,0.230769230769231
"333","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.1,0.2,0.8,50,0,"2b",5,43.75,-7.75,0.1,0.693147180559945,0,10,-3.375,0.1,7.75
"334","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.75,0.25,50,20,"6b",35,40.25,-0.15,0.25,0.405465108108164,0,42.5,0.0529411764705882,0.25,0.15
"335","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.05,0.1,0.9,150,50,"8a",55,112,-1.03636363636364,0.05,0.693147180559945,0,60,-0.866666666666667,0.05,1.03636363636364
"336","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.75,0.25,50,0,"8b",25,28.75,-0.15,0.25,0.405465108108164,0,37.5,0.233333333333333,0.25,0.15
"337","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.1,0.2,0.8,10,0,"4b",1,7.75,-6.75,0.1,0.693147180559945,0,2,-2.875,0.1,6.75
"338","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.9,0.9,0.1,50,0,"2b",45,43.75,0.0277777777777778,0,0,1,45,0.0277777777777778,0,0.0277777777777778
"339","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.25,0.4,0.6,20,0,"5b",5,14,-1.8,0.15,0.470003629245736,0,8,-0.75,0.15,1.8
"340","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.95,0.9,0.1,50,20,"3b",48.5,44.75,0.077319587628866,-0.0499999999999999,-0.0540672212702757,0,47,0.0478723404255319,0.0499999999999999,0.077319587628866
"341","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.75,0.8,0.2,20,0,"0a",15,20,-0.333333333333333,0.05,0.0645385211375712,0,16,-0.25,0.05,0.333333333333333
"342","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.75,0.8,0.2,50,20,"3b",42.5,44.75,-0.0529411764705882,0.05,0.0645385211375712,0,44,-0.0170454545454545,0.05,0.0529411764705882
"343","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.05,0.9,0.1,40,10,"0b",11.5,39.25,-2.41304347826087,0.85,2.89037175789616,0,37,-0.0608108108108108,0.85,2.41304347826087
"344","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.5,0.6,0.4,20,10,"0b",15,19.75,-0.316666666666667,0.1,0.182321556793955,0,16,-0.234375,0.1,0.316666666666667
"345","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.9,0.9,0.1,10,0,"1b",9,9.25,-0.0277777777777778,0,0,1,9,-0.0277777777777778,0,0.0277777777777778
"346","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.9,0.85,0.15,20,10,"8b",19,15.75,0.171052631578947,-0.05,-0.0571584138399486,0,18.5,0.148648648648649,0.05,0.171052631578947
"347","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.05,0.1,0.9,50,20,"3b",21.5,44.75,-1.08139534883721,0.05,0.693147180559945,0,23,-0.945652173913043,0.05,1.08139534883721
"348","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.95,0.95,0.05,20,0,"0b",19,19,0,0,0,1,19,0,0,0
"349","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.1,0.2,0.8,20,10,"10b",11,14.75,-0.340909090909091,0.1,0.693147180559945,0,12,-0.229166666666667,0.1,0.340909090909091
"350","jtkb6jkj",1051665,"circle",3,5.785,48,"Male","High school",0.25,0.35,0.65,40,10,"10b",17.5,24.25,-0.385714285714286,0.1,0.336472236621213,0,20.5,-0.182926829268293,0.1,0.385714285714286
"376","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.99,0.01,150,0,"13b",75,48.75,0.35,0.49,0.683096844706444,0,148.5,0.671717171717172,0.49,0.35
"377","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.1,0.9,0.1,10,0,"16b",1,1.75,-0.75,0.8,2.19722457733622,0,9,0.805555555555556,0.8,0.75
"378","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.95,0.9,0.1,20,0,"15b",19,4,0.789473684210526,-0.0499999999999999,-0.0540672212702757,0,18,0.777777777777778,0.0499999999999999,0.789473684210526
"379","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.1,0.99,0.01,50,0,"16b",5,8.75,-0.75,0.89,2.29253475714054,0,49.5,0.823232323232323,0.89,0.75
"380","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.95,0.05,50,0,"16b",25,8.75,0.65,0.45,0.641853886172395,0,47.5,0.815789473684211,0.45,0.65
"381","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.9,0.98,0.02,50,0,"16b",45,8.75,0.805555555555556,0.08,0.0851578083403068,0,49,0.821428571428571,0.08,0.805555555555556
"382","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.05,0.9,0.1,150,50,"19b",55,55,0,0.85,2.89037175789616,0,140,0.607142857142857,0.85,0
"383","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.95,0.95,0.05,40,10,"17b",38.5,13.75,0.642857142857143,0,0,1,38.5,0.642857142857143,0,0.642857142857143
"384","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.05,0.9,0.1,40,10,"17b",11.5,13.75,-0.195652173913043,0.85,2.89037175789616,0,37,0.628378378378378,0.85,0.195652173913043
"385","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.25,0.9,0.1,50,20,"13b",27.5,29.75,-0.0818181818181818,0.65,1.28093384546206,0,47,0.367021276595745,0.65,0.0818181818181818
"386","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.91,0.09,50,20,"16b",35,25.25,0.278571428571429,0.41,0.598836501088704,0,47.3,0.466173361522199,0.41,0.278571428571429
"387","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.05,0.99,0.01,20,0,"15b",1,4,-3,0.94,2.98568193770049,0,19.8,0.797979797979798,0.94,3
"388","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.05,0.9,0.1,50,20,"16b",21.5,25.25,-0.174418604651163,0.85,2.89037175789616,0,47,0.462765957446808,0.85,0.174418604651163
"389","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.8,0.2,40,10,"15b",25,16.75,0.33,0.3,0.470003629245736,0,34,0.507352941176471,0.3,0.33
"390","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.25,0.71,0.29,40,10,"13b",17.5,19.75,-0.128571428571429,0.46,1.04380405217311,0,31.3,0.369009584664537,0.46,0.128571428571429
"391","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.25,0.67,0.33,20,0,"13b",5,6,-0.2,0.42,0.985816794522765,0,13.4,0.552238805970149,0.42,0.2
"392","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.9,0.95,0.05,20,10,"13b",19,13.25,0.302631578947368,0.0499999999999999,0.0540672212702758,0,19.5,0.320512820512821,0.0499999999999999,0.302631578947368
"393","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.8,0.2,20,10,"13b",15,13.25,0.116666666666667,0.3,0.470003629245736,0,18,0.263888888888889,0.3,0.116666666666667
"394","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.9,0.96,0.04,10,0,"13b",9,3.25,0.638888888888889,0.0599999999999999,0.0645385211375712,0,9.6,0.661458333333333,0.0599999999999999,0.638888888888889
"395","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.75,0.8,0.2,20,0,"12b",15,7,0.533333333333333,0.05,0.0645385211375712,0,16,0.5625,0.05,0.533333333333333
"396","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.5,0.9,0.1,10,0,"13b",5,3.25,0.35,0.4,0.587786664902119,0,9,0.638888888888889,0.4,0.35
"397","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.75,0.9,0.1,50,20,"15b",42.5,26.75,0.370588235294118,0.15,0.182321556793955,0,47,0.430851063829787,0.15,0.370588235294118
"398","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.75,0.9,0.1,40,10,"14b",32.5,18.25,0.438461538461538,0.15,0.182321556793955,0,37,0.506756756756757,0.15,0.438461538461538
"399","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.1,0.8,0.2,20,10,"13b",11,13.25,-0.204545454545455,0.7,2.07944154167984,0,18,0.263888888888889,0.7,0.204545454545455
"400","jtkdovnq",1087047,"circle",3,7.97,27,"Male","College",0.95,0.99,0.01,50,20,"15b",48.5,26.75,0.448453608247423,0.04,0.0412429585340492,0,49.7,0.461770623742455,0.04,0.448453608247423
"401","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,150,0,"12b",75,56.25,0.25,0,0,1,75,0.25,0,0.25
"402","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.75,0.75,0.25,20,0,"10b",15,9,0.4,0,0,1,15,0.4,0,0.4
"403","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.95,0.95,0.05,20,0,"6b",19,13,0.315789473684211,0,0,1,19,0.315789473684211,0,0.315789473684211
"404","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.9,0.9,0.1,50,0,"8b",45,28.75,0.361111111111111,0,0,1,45,0.361111111111111,0,0.361111111111111
"405","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.1,0.1,0.9,20,10,"19b",11,10.5,0.0454545454545455,0,0,1,11,0.0454545454545455,0,0.0454545454545455
"406","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.05,0.05,0.95,50,20,"19b",21.5,21.5,0,0,0,1,21.5,0,0,0
"407","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.9,0.9,0.1,20,10,"12b",19,13.75,0.276315789473684,0,0,1,19,0.276315789473684,0,0.276315789473684
"408","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.1,0.1,0.9,10,0,"16b",1,1.75,-0.75,0,0,1,1,-0.75,0,0.75
"409","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,40,10,"12b",25,21.25,0.15,0,0,1,25,0.15,0,0.15
"410","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.75,0.75,0.25,50,20,"17a",42.5,25.25,0.405882352941176,0,0,1,42.5,0.405882352941176,0,0.405882352941176
"411","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.9,0.9,0.1,10,0,"10b",9,4.75,0.472222222222222,0,0,1,9,0.472222222222222,0,0.472222222222222
"412","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.25,0.25,0.75,50,20,"18b",27.5,22.25,0.190909090909091,0,0,1,27.5,0.190909090909091,0,0.190909090909091
"413","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.25,0.25,0.75,20,0,"15b",5,4,0.2,0,0,1,5,0.2,0,0.2
"414","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.25,0.25,0.75,40,10,"18b",17.5,12.25,0.3,0,0,1,17.5,0.3,0,0.3
"415","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.1,0.1,0.9,50,0,"18b",5,3.75,0.25,0,0,1,5,0.25,0,0.25
"416","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,50,20,"16b",35,25.25,0.278571428571429,0,0,1,35,0.278571428571429,0,0.278571428571429
"417","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.75,0.75,0.25,40,10,"16b",32.5,15.25,0.530769230769231,0,0,1,32.5,0.530769230769231,0,0.530769230769231
"418","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,50,0,"14b",25,13.75,0.45,0,0,1,25,0.45,0,0.45
"419","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.05,0.05,0.95,40,10,"16b",11.5,15.25,-0.326086956521739,0,0,1,11.5,-0.326086956521739,0,0.326086956521739
"420","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,10,0,"12b",5,3.75,0.25,0,0,1,5,0.25,0,0.25
"421","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.05,0.05,0.95,20,0,"17b",1,2,-1,0,0,1,1,-1,0,1
"422","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.95,0.95,0.05,50,20,"10b",48.5,34.25,0.293814432989691,0,0,1,48.5,0.293814432989691,0,0.293814432989691
"423","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.5,0.5,0.5,20,10,"14b",15,12.75,0.15,0,0,1,15,0.15,0,0.15
"424","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.95,0.95,0.05,40,10,"14b",38.5,18.25,0.525974025974026,0,0,1,38.5,0.525974025974026,0,0.525974025974026
"425","jtke0prw",1621180,"none",0,7.445,61,"Female","College",0.05,0.05,0.95,150,50,"15b",55,72,-0.309090909090909,0,0,1,55,-0.309090909090909,0,0.309090909090909
"451","jtkcwmx7",901492,"circle",3,7.63,34,"Female","College",0.1,0.25,0.75,50,0,"15b",5,11.25,-1.25,0.15,0.916290731874155,0,12.5,0.1,0.15,1.25
"452","jtkcwmx7",901492,"circle",3,7.63,34,"Female","College",0.5,0.8,0.2,10,0,"14b",5,2.75,0.45,0.3,0.470003629245736,0,8,0.65625,0.3,0.45
"453","jtkcwmx7",901492,"circle",3,7.63,34,"Female","College",0.9,0.95,0.05,10,0,"2b",9,8.75,0.0277777777777778,0.0499999999999999,0.0540672212702758,0,9.5,0.0789473684210526,0.0499999999999999,0.0277777777777778
"454","jtkcwmx7",901492,"circle",3,7.63,34,"Female","College",0.5,0.7,0.3,40,10,"13b",25,19.75,0.21,0.2,0.336472236621213,0,31,0.362903225806452,0.2,0.21
"455","jtkcwmx7",901492,"circle",3,7.63,34,"Female","College",0.05,0.1,0.9,150,50,"15b",55,72,-0.309090909090909,0.05,0.693147180559945,0,60,-0.2,0.05,0.309090909090909
